V1,V2,V3,V4
65.34,-3.7184,4.3313,-0.65378
75.47,-0.10896,8.0769,-1.2258
4.2301,-1.4165,-3.6366,1.3757
160.05,-0.8036,9.3844,1.3348
492.58,0.34051,8.5808,-0.040861
178.54,-0.61292,6.7421,5.8567
649.44,0.65378,2.4517,0.040861
105.02,-1.1441,8.5808,-0.19068
23.919,0.23155,6.0202,0.27241
83.27,-5.2847,11.605,4.1406
82.37,0.53119,10.147,1.076
9.8688,-1.3348,9.0439,2.9556
490.37,-4.7944,8.6898,-1.185
100.35,-1.3076,7.2052,2.9556
222.62,-4.3994,7.7772,0.57205
71.03,-5.2847,9.112,1.076
205.49,-5.094,8.1177,-0.14982
36.229,1.1441,11.114,-1.9477
44.8,-1.1169,2.6015,8.6217
544.59,-1.5255,12.299,0.040861
303.99,-1.076,5.7069,-0.99429
138.47,-6.5922,10.733,1.9205
89.182,-0.8036,9.4661,-0.29965
211.56,-2.7513,6.8238,-0.57205
245.43,-5.9793,9.5751,1.2258
194.37,0.19068,6.3198,7.355
313.72,-0.69464,11.305,3.9908
652.71,0.34051,9.4253,0.88532
281.48,-0.10896,9.4661,2.3018
53.44,-0.8036,9.9973,1.1169
342.2,-5.5162,7.6955,1.076
200.07,-0.53119,9.1937,-0.23155
39.729,0.61292,8.1177,-0.29965
139.4,-3.3642,14.438,0.61292
43.341,-3.909,12.721,-2.6832
151.54,-2.7513,7.8862,-0.29965
123.21,-2.5606,12.34,0.61292
12.67,5.2438,9.0848,-0.61292
19.95,-5.3256,11.182,-0.8036
63.35,-2.7513,12.408,-0.69464
44.21,-2.4517,9.9565,-0.8036
349.39,-1.5663,11.986,-0.27241
320.33,-0.53119,10.61,0.92618
118.47,-0.69464,9.4253,-1.3757
33.79,-6.0474,8.1586,-1.6889
6.1902,-4.1814,8.3901,-2.6832
508.99,-0.50395,10.338,-0.99429
108.79,-4.9033,10.733,-2.3699
149.11,-3.7184,1.1169,2.5606
170.37,-2.3699,8.4991,4.018
519.62,-4.3721,13.757,-2.7513
64.33,-5.9793,13.906,-1.8387
526.94,-2.6832,10.42,-2.9829
553.8,-0.14982,9.4661,-1.5663
155.91,-2.3427,9.2346,9.2346
547.71,-0.23155,7.0145,9.3844
201.55,-0.081722,9.3027,0.84446
407.08,-1.5255,6.3607,7.8181
61.12,-4.5628,10.924,-1.757
482.48,2.6423,6.7829,-3.5277
28.999,0.76274,13.593,-1.757
551.12,0.99429,11.564,0.53119
25.21,0.76274,10.76,0.84446
55.34,-7.5457,12.64,3.4459
174.47,-1.1169,7.1643,6.6331
39.177,-1.757,13.402,1.3076
90.28,-2.7241,11.073,2.0703
376.76,-1.8387,15.214,-1.0351
478.98,-0.8036,9.8884,-0.95342
66.329,-0.29965,8.1586,0.14982
600.24,-1.7298,6.7421,1.4574
74.43,-4.9442,12.83,1.9886
228.88,-0.69464,8.1177,-0.69464
434.47,-3.2144,7.8589,-0.23155
555.89,7.3141,11.536,3.0646
419.7,-1.0351,10.379,0.23155
427.62,-0.19068,10.501,-0.19068
411.92,0.72188,4.7126,10.379
446.08,-1.0351,14.478,-0.10896
7.2,-0.29965,6.17,-0.76274
268.19,-0.23155,6.2381,-0.72188
465.49,0.57205,8.0088,-1.4982
144.02,-1.2667,8.2403,8.2403
246.73,-2.1384,14.288,-3.4051
101.24,-4.7944,8.0496,-0.50395
52.657,-2.6015,7.3958,1.185
517.19,-2.7922,8.431,-2.5606
53.192,-1.8387,11.918,5.0123
46.3,-2.4108,6.9328,-0.081722
404.3,-4.1814,5.8976,7.9679
282.09,0.040861,2.9556,-0.29965
73.7,-4.1406,7.246,-0.61292
425.71,-2.833,8.3901,3.7184
130.45,-1.185,8.54,3.8273
228.01,-0.69464,11.605,-4.6718
27.27,-3.6366,8.8532,0.19068
29.35,-5.2847,12.64,0.19068
522.49,-6.4697,10.46,0.27241
155.16,-0.91256,9.003,2.9556
477.42,-8.6217,12.408,0.34051
122.15,0.38137,10.12,1.6072
13.15,-2.5606,6.2381,2.1112
91.06,-2.6015,11.264,0.46309
337.35,-5.0531,7.5865,-0.91256
627.06,-7.246,11.918,-2.6423
51.24,-2.9829,6.7829,-4.8625
516.35,-1.3757,9.0848,-2.261
348.98,-0.14982,7.9679,0.84446
34.93,-1.6072,4.3994,0.040861
357.64,0.50395,8.54,-1.6481
57.31,-0.19068,9.1937,0.8036
116.91,-0.88532,4.522,-0.040861
186.95,-1.9477,9.5342,2.4517
10.61,2.833,8.6625,-1.6072
425.09,-0.65378,7.3141,-0.23155
296.65,-1.6889,8.8532,3.5958
488.27,-4.9033,5.4754,-0.10896
68.8,-3.3642,8.4719,0.53119
51.7,-1.6072,14.56,-0.29965
339.6,1.1169,7.5865,-1.5255
284.55,-1.1441,1.757,-0.84446
519.9,0.31327,10.61,-0.95342
144.8,-1.0351,5.1757,5.1757
210.62,-0.53119,8.7715,1.5391
298.84,-0.84446,9.9156,-0.27241
271.54,-2.4108,10.992,-1.2258
74.277,-3.5685,10.079,1.4165
208.4,-2.7513,8.9622,-0.84446
341.26,1.6072,11.455,-2.1384
629.83,0.61292,9.3436,0.84446
117.33,-2.4925,8.0496,0.76274
51.1,4.8625,7.464,-1.2258
199.38,-0.91256,12.177,2.3427
107.72,-5.2438,10.692,3.0646
130.91,8.9622,4.6309,4.6309
53.72,-2.4517,8.4991,-3.8682
332.58,-7.9679,9.9565,-1.2667
54.52,-4.1406,6.9328,0.040861
25.69,-3.8682,9.2755,-0.27241
163.49,-3.2553,8.2812,1.1169
39.797,-2.3427,7.355,1.0351
213.38,-1.4165,9.003,2.3699
91.96,-7.246,8.7715,-3.6366
472.09,-5.0123,5.5571,4.7126
73.51,-2.833,8.1177,-0.38137
363.02,-2.6015,6.279,1.6889
153.43,-0.10896,5.0531,8.2812
95.509,-0.38137,5.7886,7.7772
25.59,-1.9886,8.4719,0.42223
31.41,-0.57205,4.6309,-0.23155
47.952,-0.14982,8.9213,4.0997
56.957,-3.2553,12.762,1.4982
639.93,-0.72188,11.836,-0.91256
146.28,0.27241,9.4661,2.4925
78.56,-7.246,11.455,1.8387
40.16,-1.9477,1.757,0.040861
62.01,-3.7865,2.6015,-0.91256
68.34,-6.17,11.223,0.46309
0.74991,0.38137,5.4754,7.6955
29.001,-4.5901,9.8475,1.1441
21.659,0.61292,9.2755,0.23155
8.2897,0.65378,10.501,-2.0294
611.36,0.72188,8.6898,-4.2495
48.447,-2.0294,6.7829,0.8036
567.28,3.9908,10.842,-0.081722
454.64,0.23155,10.883,-1.185
59.03,5.8976,11.536,0.53119
294.97,-2.2201,5.4345,2.9829
310.84,-2.7513,9.9565,0.34051
306.54,-0.65378,11.373,-3.2144
36.39,1.9205,13.566,0.92618
223.18,-1.1441,5.3256,-0.19068
274.29,-1.5663,5.598,0.95342
101.81,-0.23155,14.71,-0.23155
630.22,-0.34051,9.8475,1.2258
53.01,2.5334,9.1937,0.57205
31.03,-1.3757,10.188,0.34051
215.1,-1.3757,9.507,-0.57205
30.29,-2.1112,13.103,0.0
25.47,-0.72188,9.5751,1.3076
297.47,0.23155,9.1529,-2.7241
374.49,-0.72188,8.431,-4.8625
190.61,-1.9477,10.951,2.6423
303.05,-0.88532,5.7069,8.0769
307.93,-0.42223,14.41,-1.2258
92.57,-3.7184,9.2755,-1.7298
20.4,-1.1169,5.8976,7.4367
622.23,-3.2144,4.8625,-2.0703
503.33,-4.7126,8.431,0.34051
21.39,-2.261,6.5514,0.65378
116.74,-3.909,6.2381,0.31327
7.4888,-0.38137,7.6955,-0.081722
159.75,-2.1384,1.757,-1.076
17.61,-4.522,9.112,-2.6015
336.84,-7.3958,10.338,0.8036
10.669,-1.3757,8.8532,2.9556
316.66,-2.3427,8.8532,5.0123
55.12,0.69464,8.9213,-0.69464
212.27,-0.42223,8.9213,2.8739
344.35,-1.4574,9.4661,-0.42223
116.09,-10.842,4.5628,-1.1441
123.64,-8.1586,9.3027,-3.7592
435.22,-9.616,11.141,4.7944
198.79,-1.6481,8.54,2.8739
138.5,-3.0237,9.616,-0.38137
67.86,-1.9886,3.5277,1.4574
459.47,2.6015,9.8066,-2.5334
622.85,-5.4754,8.4991,-1.7979
10.569,-1.4574,8.9213,2.6423
190.55,0.10896,11.536,-2.7241
432.27,0.99429,6.5922,-2.5334
81.479,-0.10896,11.305,1.2258
2.4203,0.23155,4.9033,6.2381
10.732,-2.6015,11.877,11.877
40.87,-6.2381,11.727,3.5277
12.25,-2.7241,12.572,6.0202
43.757,-2.5334,12.49,3.6775
15.026,11.414,-2.3699,13.784
64.807,-0.8036,9.8884,0.69464
129.48,-0.72188,5.9385,7.7772
60.959,2.1793,8.3901,-0.34051
32.369,-0.46309,16.086,3.337
59.12,-0.69464,8.0769,1.6481
101.02,0.040861,7.3958,-0.10896
49.597,-3.4051,13.525,2.261
331.24,-2.6423,8.3901,3.4051
466.51,-1.8796,12.068,-1.2667
21.75,-4.9033,7.246,1.185
289.14,-1.185,6.1292,-1.9886
249.02,-0.88532,11.305,-0.42223
129.19,0.69464,13.402,1.3076
330.52,-1.4982,8.1995,2.9829
18.73,-3.7592,11.918,5.094
92.58,-1.1441,5.4073,7.7772
73.47,-2.3427,6.5105,-0.50395
91.53,-1.9205,9.4253,0.46309
177.61,-9.0439,14.179,0.57205
24.09,-0.76274,11.686,-2.8739
179.6,-0.88532,9.5751,-1.757
55.51,0.31327,8.4719,0.57205
87.4,-4.2904,3.2144,-1.2667
664.42,2.6423,9.4661,-1.9886
15.179,-0.57205,9.5751,2.8739
55.62,-4.018,8.6898,-0.50395
272.64,-4.8625,5.4345,0.72188
26.86,-1.757,10.42,-3.0237
270.15,-0.19068,8.1177,-0.081722
308.68,-1.5663,11.141,2.6423
442.65,0.95342,8.8941,-2.1384
136.39,-0.34051,9.1937,0.46309
119.97,0.34051,9.0848,1.6889
468.41,-0.10896,6.4697,-0.91256
121.64,4.8216,8.9622,0.99429
167.01,-0.91256,8.8941,-0.10896
182.52,-1.8387,8.4991,4.018
92.29,0.42223,8.0496,2.5606
188.39,-2.4925,6.851,-0.42223
380.25,-3.3642,8.1995,1.5663
15.47,-4.3721,11.536,-0.040861
148.41,-0.53119,9.8066,-1.076
299.29,-0.84446,4.7944,-1.7979
362.29,-1.6481,6.7421,-2.5334
81.221,0.081722,7.8589,-3.8273
197.62,0.57205,9.9156,3.6366
41.371,-0.14982,9.2346,0.57205
190.67,-0.14982,6.6604,0.61292
16.93,-2.3427,11.959,2.1793
42.29,-1.8796,6.6604,0.081722
219.55,-4.7535,12.721,-2.0294
328.45,-0.42223,5.3664,-0.99429
427.97,1.8387,13.184,-0.72188
184.96,-4.4811,12.64,0.76274
276.95,-1.0351,5.8295,-0.99429
357.73,0.14982,9.616,1.1169
167.64,-1.2667,8.8124,3.8273
38.547,-0.8036,7.7772,0.23155
176.38,-1.4165,9.3027,-0.8036
269.01,-2.0703,7.6274,-1.2667
488.97,-0.46309,6.0883,-0.72188
673.46,-1.8387,5.2166,7.7364
22.93,3.5277,7.0553,-1.6889
187.99,-0.65378,6.0474,7.5048
350.05,1.7979,12.79,-1.6889
121.54,1.076,5.9385,0.38137
190.31,-0.76274,8.7715,3.5958
6.9899,-2.1384,5.7069,-1.3348
75.51,-1.4165,10.501,1.8796
226.63,-2.4108,3.9908,-5.094
0.77985,-0.23155,5.7069,6.2109
39.901,-1.3348,9.4661,-0.081722
460.48,-2.7513,6.6331,-1.757
567.43,1.3076,9.3844,-1.9205
206.47,-3.6775,9.4253,0.65378
136.17,1.7298,10.501,-1.2667
196.21,-0.46309,8.0496,1.5391
84.32,-0.57205,9.1937,0.99429
52.939,-1.185,9.7658,0.081722
7.4802,-3.337,9.0848,0.10896
325.21,-0.53119,6.9328,-1.9886
65.669,1.3348,14.138,-0.72188
634.04,0.38137,5.3256,0.34051
99.599,-0.57205,11.727,-0.42223
175.45,-1.3348,7.246,6.3607
45.62,-0.10896,8.7715,0.61292
55.06,-0.10896,9.3436,0.34051
44.56,-1.4165,2.6832,9.1529
38.65,-0.99429,8.0088,1.2667
27.07,-0.38137,7.9679,-0.61292
266.17,-0.27241,10.992,-1.7298
90.52,-0.29965,9.7658,-0.19068
166.46,-7.2733,6.4424,-3.6775
281.55,-2.4108,5.6661,-1.2667
152.47,-1.9477,11.877,-3.7184
147.97,0.65378,8.431,-0.23155
408.03,2.7241,-2.9829,7.7364
123.52,-7.246,13.293,-2.4108
43.74,-1.2667,11.346,-2.5606
33.85,4.985,8.8124,-4.0997
84.94,-1.0351,7.927,-1.2667
4.8778,-0.57205,6.4016,5.1349
354.78,-0.10896,9.5751,-2.1793
79.34,-5.7478,9.5751,0.34051
114.55,-3.7184,7.3141,-3.1735
321.07,-4.7944,9.7249,-3.7592
59.05,-3.2144,9.3844,-0.53119
54.85,-1.185,8.4991,1.2667
497.3,-0.38137,11.114,0.14982
14.27,1.076,9.5751,0.8036
128.54,-5.7069,9.7658,0.88532
22.06,0.65378,10.883,0.31327
666.94,-0.95342,12.299,3.0237
170.49,-1.1169,4.6718,8.1995
536.99,-5.598,13.716,-3.1054
124.46,-3.5277,8.8532,-3.3642
426.6,-1.8387,7.9679,-2.1793
231.32,-4.7126,11.496,-0.46309
208.24,3.2553,6.2381,12.49
499.46,-1.4165,11.986,-1.4165
17.91,-3.337,8.0496,0.0
177.66,0.65378,9.0439,0.76274
316.69,2.1112,7.6683,-3.7592
15.058,8.4991,-2.6015,12.721
25.72,-2.7241,8.6898,1.7979
96.24,-0.69464,9.4661,0.8036
242.55,-0.23155,7.355,-0.65378
20.29,-1.9886,11.346,7.1643
191.78,-0.76274,9.507,1.7298
54.69,-6.4697,14.519,-1.9477
181.29,-3.0237,7.8862,-5.8976
17.07,-0.69464,7.1643,-0.76274
13.49,-2.6423,7.0553,0.31327
65.75,0.040861,9.8066,-0.76274
13.75,-3.2553,9.2346,-1.6481
207.77,-3.0237,8.3493,0.081722
19.54,-2.7513,10.038,0.040861
638.02,2.6015,9.112,0.76274
49.559,-0.46309,16.086,4.0997
38.08,-4.6718,7.464,-0.84446
65.42,-4.5901,8.3084,-1.3757
10.05,-2.9556,13.484,2.1793
493.35,-0.50395,7.8181,-2.1112
175.7,-3.6366,7.8181,0.23155
537.67,-0.61292,8.8532,-0.46309
142.31,1.4165,8.1995,-0.57205
244.32,-2.4925,9.6568,2.261
0.31943,-1.3348,6.3198,6.5922
4.3702,1.9205,10.147,-0.65378
427.87,0.99429,9.7249,1.9205
51.47,-7.0145,12.762,-1.1441
19.27,0.31327,9.7249,-0.29965
106.83,-5.203,8.1995,-0.38137
177.16,-7.1643,9.9973,0.84446
420.06,-0.95342,5.3256,-0.69464
250.36,-3.5277,15.173,-2.7513
152.68,-2.1793,9.4253,-2.261
14.8,-5.203,7.0553,0.14982
169.25,-1.2667,9.5342,-0.38137
11.28,-3.3642,8.0769,-0.19068
5.5999,-2.3018,9.3844,1.6481
96.32,2.0294,5.8976,1.2667
44.07,-4.9442,6.2109,0.34051
185.7,-0.57205,9.112,-2.6015
384.22,0.23155,1.3076,8.4719
103.98,-4.018,8.8532,-1.0351
80.33,-3.4051,6.2381,-0.57205
47.802,-0.19068,8.7715,3.7592
110.51,-10.801,14.247,0.61292
1.7273,2.4517,8.6217,1.6889
501.96,-3.2144,8.1995,-0.38137
406.69,-1.3076,5.4754,7.6955
183.59,-1.5255,2.0703,8.4719
638.41,1.8387,1.8796,-0.081722
95.3,-4.2495,9.0848,-1.3076
549.18,-1.8387,10.924,-0.84446
63.567,-1.2258,12.027,-0.42223
2.9497,4.3994,5.7886,-1.2667
542.82,-0.38137,9.1529,8.8941
295.5,-0.27241,5.7886,-1.0351
87.382,-3.5958,10.188,6.3198
276.15,-0.91256,9.003,3.1735
148.19,-1.1169,9.8066,9.8066
548.31,-0.040861,12.953,-0.91256
178.3,-0.29965,9.2346,-2.3427
587.31,3.6775,7.464,-4.7944
331.11,-6.5105,8.6217,0.040861
16.731,-0.42223,9.6568,-0.99429
673.29,0.72188,6.2109,5.2847
22.44,-1.6889,7.7364,2.5334
224.81,-1.4982,12.34,0.38137
116.21,-4.4402,3.6366,-1.1441
92.53,3.7865,7.6955,-3.7592
143.38,-11.032,6.0474,-0.8036
34.19,-4.3994,11.305,0.081722
154.99,-2.5606,12.721,1.185
355.81,-0.34051,7.7772,-3.5277
2.6886,-0.69464,5.0531,7.927
415.89,-0.42223,10.338,-0.19068
69.709,2.9556,6.5922,-5.0531
52.729,2.6832,7.3141,1.9886
62.559,0.19068,6.9328,-2.5606
628.7,0.53119,9.616,0.88532
204.43,-3.7184,9.2755,-5.2438
31.91,-3.7865,7.0553,1.6072
145.16,-9.6977,5.7069,-2.833
141.48,-0.42223,11.836,-0.34051
322.63,-5.598,7.464,0.31327
24.821,-4.3721,10.12,1.8387
289.07,-2.9148,10.038,3.0646
137.8,-1.4574,13.988,1.8796
117.68,-9.5751,14.519,-0.61292
64.54,-5.0123,9.8066,1.2667
547.2,-1.8387,8.6625,10.801
190.36,-0.34051,6.2109,7.3141
14.05,-3.7592,6.851,-0.50395
64.21,1.5663,6.0883,-1.1441
116.6,-1.5663,7.0145,-0.42223
471.83,1.3076,12.681,-1.6481
60.57,-6.5922,13.021,3.0237
170.86,-5.094,9.112,-1.3348
167.19,-0.50395,4.6309,8.5808
36.21,-1.1441,9.2755,-2.0703
431.96,-0.34051,4.9442,-0.88532
3.8096,0.88532,4.4402,9.3027
4.9091,5.5571,4.985,4.5628
257.16,-1.6072,10.038,0.8036
455.94,-0.99429,10.76,0.040861
56.44,-0.34051,9.7249,1.3348
229.62,-5.9793,8.1177,0.0
63.72,-6.2381,9.8884,-5.5571
359.39,-7.7772,11.264,-1.3348
234.82,4.1814,9.0848,-2.0703
8.1002,-1.7979,13.184,13.184
370.89,0.61292,7.5048,3.8273
384.29,0.040861,9.003,-1.5255
301.05,4.5628,5.0123,11.686
380.71,1.3076,1.2258,11.182
120.14,-2.6423,9.003,-2.4517
60.929,0.61292,9.2346,0.88532
460.72,-9.4661,12.149,-1.3076
135.61,-1.3757,9.0439,0.84446
11.25,-2.9829,9.0848,-0.99429
87.29,-2.0703,12.762,2.9556
141.69,-1.6072,9.8475,-1.4574
452.87,-3.2961,9.0439,-0.76274
379.71,-0.29965,10.883,-1.4165
13.33,-1.3757,13.402,0.46309
13.69,-4.1814,8.2403,-0.040861
50.02,-0.91256,5.5571,7.9679
267.1,-4.6309,7.0553,-0.19068
26.72,-2.1384,8.5808,0.081722
576.26,0.23155,11.795,-0.53119
16.12,-2.4925,9.3844,-0.19068
50.782,-1.8796,9.5751,2.0294
315.66,-4.3313,9.112,-0.38137
403.1,0.65378,-1.9205,8.431
422.04,-2.261,8.5808,2.7649
118.7,-7.6955,7.5865,-3.5958
105.8,-6.2381,3.4868,-3.9771
94.93,1.6072,9.8884,-2.3018
374.91,-4.4402,14.41,-1.4165
261.46,-4.3994,5.598,1.4165
20.52,2.6423,11.795,1.1441
134.06,-5.6661,3.5685,-1.6889
102.27,-3.1463,6.279,-1.076
210.61,-7.0826,9.7249,0.57205
446.89,1.5663,8.2812,-2.0294
88.18,1.4165,6.7829,-0.19068
83.74,-7.5457,11.795,-0.34051
63.72,-7.355,9.4661,-2.1384
70.359,1.3757,8.0088,0.040861
415.62,-0.14982,9.1529,-0.84446
95.999,-1.1169,5.6661,8.0088
35.077,-2.1793,11.564,2.5606
476.06,-0.76274,9.5342,-2.7241
88.673,0.84446,16.045,4.5628
221.3,-7.3958,12.177,5.8976
33.449,-0.53119,13.484,4.018
44.48,-4.7944,10.883,-1.3348
36.631,-2.3699,5.9385,1.6889
29.33,-2.7513,9.6568,0.14982
153.25,-0.88532,6.17,-1.3076
126.98,-3.4868,10.188,0.61292
507.67,-4.9033,8.2403,1.185
444.12,-0.61292,8.9213,-0.84446
10.939,-1.3757,8.8124,2.9556
15.94,-2.6423,9.4661,-0.27241
82.64,-1.3348,11.141,0.14982
4.0199,-5.1757,13.443,-0.88532
146.91,8.1995,8.8124,-1.3348
111.12,0.19068,9.507,-1.1441
302.3,-5.0123,7.2052,0.38137
8.3873,2.7241,6.7012,1.4574
186.04,3.0646,8.5808,3.337
451.87,-3.0237,13.525,0.38137
33.769,2.7922,12.79,-2.8739
170.82,-1.6072,4.2495,8.2812
46.25,-0.8036,8.2403,0.8036
113.63,-0.99429,5.3256,2.7241
486.56,-0.38137,9.3844,-0.040861
274.53,-5.8159,11.754,0.38137
25.57,3.1463,8.8124,-1.0351
236.05,-2.1112,6.4424,2.1793
140.8,-1.6481,8.7715,0.081722
220.93,-2.5334,6.1292,-0.29965
462.22,-0.99429,10.529,-1.2667
627.69,-6.3198,6.851,-4.8625
637.04,-4.8625,7.2733,0.95342
22.439,0.42223,9.507,0.27241
565.27,3.5277,9.2346,-2.1384
150.77,-3.2553,6.4016,-1.185
324.62,-2.7922,10.801,4.9442
40.01,-5.4754,10.379,-0.27241
1.9601,-0.081722,5.4754,7.8589
372.51,-2.9148,6.7421,3.0237
78.829,0.69464,9.003,-2.6015
475.55,0.19068,10.12,-0.65378
430.01,-3.9771,8.9213,1.4165
330.97,-2.0703,8.8532,3.2961
52.78,-2.6015,11.032,0.31327
429.94,0.53119,8.0088,0.0
111.01,-3.5958,6.3607,-0.27241
120.46,1.185,6.4016,1.9477
142.12,2.1112,7.7772,0.50395
98.71,-1.2667,6.6604,-0.23155
486.95,0.53119,8.1995,-0.27241
116.59,1.7298,8.6625,-4.2495
65.587,-2.7241,8.54,0.84446
205.62,-0.88532,7.927,-3.3642
38.661,-1.7979,8.2812,0.31327
273.58,-1.3348,8.2403,-3.4868
413.69,-0.69464,5.8295,7.7364
59.07,-5.8567,12.762,-0.14982
256.93,1.6072,10.229,0.14982
400.43,-3.7592,8.6625,-0.65378
0.060028,1.3348,4.8625,8.0496
157.43,-5.6661,7.8181,-5.8976
20.52,-4.0997,12.572,1.9477
98.4,-2.6832,12.34,2.4925
107.19,-1.4574,5.1757,8.2403
52.95,-3.1735,5.3256,1.185
160.94,-3.6775,11.114,0.99429
49.73,-1.8796,6.851,-0.081722
162.98,-1.0351,13.484,-0.91256
135.47,-2.6832,7.8181,-0.38137
356.18,-5.7886,7.8589,-2.261
36.42,0.72188,12.177,0.14982
5.2992,7.6274,5.3256,5.094
0.67004,-1.5255,5.1757,7.7772
6.0603,0.84446,14.015,1.5663
152.39,-4.7126,7.7772,7.7772
66.889,-1.0351,13.866,2.4108
55.56,-3.8682,6.5105,-0.19068
594.93,-1.3076,10.883,-2.3427
104.35,-4.522,9.2346,-0.19068
179.79,-0.61292,9.507,-2.1384
122.01,-8.2676,4.7126,-1.6889
114.77,-11.414,10.27,-1.3348
223.76,-0.040861,10.038,0.34051
468.89,-0.61292,11.182,-2.6015
649.72,-5.5162,10.338,0.19068
175.56,-0.8036,4.6309,4.6309
329.02,-1.9205,8.1177,-0.50395
39.79,-3.7184,7.355,-2.5606
359.72,-3.1054,7.1234,2.8739
491.22,-0.42223,6.5922,-0.69464
270.82,-2.0703,14.138,0.88532
26.579,-0.38137,13.375,-1.2258
120.87,-8.1995,7.3141,-3.1463
88.973,-7.8589,18.769,3.2961
139.05,-6.9328,9.4661,-2.261
45.53,0.42223,12.49,-1.9886
318.22,-2.833,6.0202,-0.42223
369.22,0.50395,9.7658,-0.57205
22.77,-6.7421,13.103,0.88532
315.74,-1.4165,5.6661,-1.6889
230.95,-1.185,11.645,-1.076
518.96,-8.9213,13.675,0.31327
59.179,-0.57205,9.4661,-0.61292
243.87,-0.50395,9.507,0.42223
351.71,-1.757,7.8181,-4.3994
33.403,-0.19068,7.6274,5.6661
379.83,-0.69464,6.8238,-1.9205
69.5,6.8238,5.7478,-2.9556
220.68,-1.2667,9.507,-3.337
329.68,-6.4016,9.8475,-0.19068
425.1,0.10896,6.8238,0.14982
30.91,0.42223,8.8941,1.4982
222.43,-1.4165,10.311,-1.1169
573.02,1.4165,8.5808,-0.61292
359.51,-2.3699,5.9385,1.4574
7.9493,0.46309,6.9736,1.8387
468.98,-5.5162,10.733,-0.88532
389.9,-4.3994,8.3084,-0.10896
290.32,-2.3018,7.3958,-0.61292
497.69,-2.3427,13.757,0.88532
0.0,-0.8036,5.0531,7.7772
388.58,0.14982,-1.9477,10.12
21.51,0.31327,11.754,0.99429
642.49,-6.4288,12.299,-2.0294
138.24,-1.4165,8.8124,3.4051
272.72,-0.29965,9.2755,1.7979
211.83,-4.8216,8.1586,1.2258
140.42,-5.5162,13.184,-0.72188
154.69,-8.0769,9.5751,2.7241
43.909,-0.76274,12.871,3.909
106.09,0.23155,10.46,-0.14982
103.77,-0.91256,9.8066,-0.84446
146.36,-9.7249,6.3607,-2.4108
422.04,-0.34051,11.032,0.31327
75.479,-0.50395,4.1814,1.076
249.28,-2.4108,14.942,-3.4868
38.32,-2.6832,12.912,-1.185
98.559,-0.19068,10.992,-2.3427
573.63,2.3018,12.408,-1.3757
103.0,-2.2201,4.6309,1.2667
54.42,0.31327,8.7306,0.23155
23.66,-1.5663,8.8941,8.8941
204.28,-5.5571,11.496,-0.14982
59.239,-0.84446,9.5751,-0.29965
162.92,-1.4982,6.0474,-1.7298
433.73,-1.7298,9.2755,0.50395
238.59,0.88532,9.5342,-0.76274
65.68,2.0294,6.5105,-0.69464
103.32,-4.6718,10.692,6.5922
661.4,-0.34051,9.6568,-2.6015
124.8,-0.38137,9.5751,-1.1169
143.54,1.3076,8.0769,2.261
338.84,-1.9477,7.5457,2.833
499.25,-1.6889,7.3958,-1.076
35.971,-2.3018,8.3084,-0.23155
97.53,-4.1406,8.2403,-0.95342
70.109,0.31327,11.346,-1.1169
154.16,-3.8273,8.6217,-0.46309
72.83,-1.6889,10.379,-0.88532
97.109,-0.10896,9.9156,0.19068
62.779,-0.61292,6.5922,-1.8796
272.17,-0.38137,9.2755,-5.4345
660.26,-1.3757,9.5751,-0.99429
80.582,0.57205,9.8066,0.14982
199.73,-0.34051,11.182,-4.4402
74.059,1.3757,7.5865,-3.4868
510.49,0.10896,5.1349,8.2812
352.2,-0.69464,10.42,-0.72188
9.8796,-0.081722,7.2733,-0.040861
470.78,0.50395,12.64,-1.076
52.47,-2.0703,4.2904,-0.88532
123.1,-2.1112,9.3436,1.5663
95.907,-1.3076,8.2812,0.84446
206.11,-6.9328,8.2812,-1.9205
66.03,-5.3664,9.003,0.72188
116.06,-0.76274,12.64,3.8682
84.5,-1.2258,6.9328,0.42223
142.4,-9.5751,12.681,12.681
595.47,-0.57205,8.6217,-0.040861
24.892,-5.7886,14.015,-0.46309
59.869,0.65378,8.9213,-0.10896
672.6,0.0,4.6037,6.9328
1.6404,3.5685,5.5571,4.7535
199.83,-4.7535,11.182,1.1441
427.43,-2.4108,12.98,-3.0237
87.35,-1.6889,5.2847,0.34051
372.73,-0.57205,-1.4982,9.3027
107.62,4.3994,10.229,-1.4165
351.41,-4.522,8.431,-1.076
4.6403,1.7979,9.3436,-0.42223
74.209,0.14982,7.4367,-1.076
334.18,1.185,6.851,-4.2495
62.91,-3.8273,8.4991,-2.1112
9.6301,1.0351,12.599,0.34051
288.93,-1.757,14.015,-0.91256
530.31,0.61292,9.2755,-0.10896
32.12,1.1441,13.947,1.3757
62.89,0.53119,9.3844,1.185
224.52,-1.6481,9.3844,-1.757
356.2,-2.4517,5.8976,4.0589
85.01,-3.5277,9.3844,-0.8036
105.32,-1.2667,12.027,-0.14982
635.36,-3.2144,4.6309,0.65378
285.84,3.1735,8.7715,-4.8216
295.85,-0.69464,9.8066,-3.6366
73.1,-4.3721,7.8862,1.9886
65.52,-0.61292,14.628,0.040861
54.52,-0.081722,9.9973,0.10896
447.34,-0.88532,9.3844,-0.38137
326.07,-1.8387,5.4345,-1.8796
637.25,-6.9736,8.5808,-4.0997
