carat,depth,table,x,y,z,cut_Good,cut_Ideal,cut_Premium,cut_Very Good,color_E,color_F,color_G,color_H,color_I,color_J,clarity_IF,clarity_SI1,clarity_SI2,clarity_VS1,clarity_VS2,clarity_VVS1,clarity_VVS2
0.7,64.0,56.0,5.6,5.65,3.6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.73,60.8,60.0,5.87,5.78,3.54,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.39,62.3,55.0,4.69,4.71,2.93,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
2.48,63.3,56.0,8.6,8.55,5.43,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
0.71,61.9,54.0,5.74,5.76,3.56,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.0,62.6,59.0,6.28,6.33,3.95,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
1.04,63.4,55.0,6.41,6.46,4.08,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.36,61.6,56.0,4.62,4.57,2.83,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.59,63.5,55.0,5.31,5.36,3.39,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.13,61.5,56.0,6.68,6.71,4.12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.8,61.9,56.0,5.93,5.96,3.69,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,62.6,57.0,4.25,4.28,2.67,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1.01,62.8,60.0,6.42,6.36,4.01,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,61.3,56.0,4.73,4.76,2.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.13,61.7,54.0,6.71,6.74,4.15,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
0.31,63.2,57.0,4.27,4.3,2.71,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.92,62.8,56.0,6.14,6.18,3.87,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.32,60.8,58.0,4.41,4.44,2.69,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.01,60.8,56.0,6.48,6.51,3.95,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,61.3,57.0,5.73,5.75,3.51,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.02,62.9,57.0,6.42,6.33,4.01,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,61.6,57.0,4.46,4.49,2.75,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.28,56.0,64.0,4.38,4.41,2.46,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.07,62.3,60.0,8.16,8.12,5.07,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.92,62.3,58.0,6.21,6.27,3.89,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.1,59.6,58.0,6.79,6.74,4.03,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2.01,58.9,60.0,8.24,8.2,4.84,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.52,61.9,56.0,5.16,5.22,3.2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.01,59.3,57.0,6.55,6.6,3.9,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
0.3,62.4,57.0,4.26,4.24,2.65,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.3,62.6,57.0,4.25,4.28,2.67,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.36,62.2,53.0,4.59,4.61,2.86,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.04,59.3,57.0,6.64,6.58,3.92,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
0.72,63.1,57.0,5.71,5.67,3.59,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.3,62.7,58.0,6.97,6.9,4.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,61.7,61.0,4.34,4.31,2.67,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.34,63.1,56.0,4.43,4.47,2.81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.22,60.8,57.0,6.95,6.89,4.21,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.76,58.8,59.0,5.97,5.93,3.5,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.46,61.4,59.0,7.3,7.26,4.47,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.77,64.3,57.9,5.7,5.86,3.71,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
0.33,63.6,57.0,4.39,4.42,2.8,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,63.6,55.0,6.39,6.31,4.04,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
0.33,61.8,54.0,4.47,4.49,2.77,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1.0,62.7,57.0,6.29,6.34,3.96,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.91,61.0,58.0,6.31,6.27,3.84,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,65.0,58.0,6.08,6.04,3.94,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.77,64.6,56.4,5.78,5.84,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.01,61.7,58.0,6.48,6.42,3.98,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.44,62.3,59.0,4.91,4.81,3.03,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
1.33,62.7,58.0,6.96,7.01,4.38,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.03,61.3,54.0,6.56,6.62,4.04,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
0.8,61.0,56.0,5.98,6.05,3.67,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.31,62.8,55.0,4.32,4.38,2.73,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1.01,60.8,59.0,6.51,6.46,3.94,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
0.24,61.4,57.0,4.0,4.04,2.47,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.3,62.9,58.0,4.26,4.23,2.67,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.75,57.6,56.0,5.98,6.07,3.47,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,64.2,60.0,6.02,6.09,3.89,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
0.3,63.2,59.0,4.31,4.27,2.71,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.35,61.0,56.0,4.56,4.59,2.79,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1.01,62.4,58.0,6.44,6.39,4.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.3,58.0,60.0,4.34,4.37,2.64,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.52,62.2,53.0,7.38,7.31,4.57,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.0,54.0,5.77,5.74,3.57,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,63.0,54.0,6.35,6.41,4.02,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
0.52,62.6,57.0,5.15,5.11,3.21,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.31,60.1,60.0,4.38,4.41,2.64,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.9,62.8,59.0,6.11,6.18,3.86,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,61.6,56.0,4.32,4.35,2.67,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1.01,62.8,58.0,6.31,6.36,3.98,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
0.31,63.6,57.0,4.3,4.28,2.73,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,61.7,58.0,6.18,6.11,3.79,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.3,62.9,58.0,4.21,4.25,2.66,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2.0,59.5,58.0,8.17,8.27,4.89,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
1.5,61.7,56.0,7.36,7.32,4.53,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.3,61.3,58.0,4.34,4.28,2.64,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.28,62.6,60.0,4.12,4.15,2.59,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.9,60.8,60.0,6.21,6.25,3.79,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.25,63.3,54.0,3.98,4.02,2.52,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
0.3,63.5,57.0,4.24,4.27,2.7,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.71,61.6,54.0,5.74,5.78,3.55,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0.72,60.9,56.0,5.87,5.78,3.55,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.72,59.3,59.0,7.86,7.82,4.65,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.01,63.9,61.0,6.31,6.28,4.02,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.54,61.6,53.0,5.26,5.3,3.25,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
0.52,63.3,57.0,5.09,5.11,3.23,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.51,59.5,59.0,7.54,7.48,4.47,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.34,62.6,58.0,4.46,4.49,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,61.2,55.0,4.48,4.51,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1.36,59.3,58.0,7.21,7.18,4.27,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
0.41,62.3,56.0,4.78,4.75,2.97,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2.02,59.8,59.0,8.11,8.2,4.88,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,59.7,64.0,6.45,6.48,3.86,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.91,60.8,58.0,6.27,6.32,3.83,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.7,62.2,59.0,5.62,5.64,3.5,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0.56,62.6,54.0,5.28,5.32,3.32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0.7,58.2,60.0,5.84,5.78,3.38,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,62.3,56.0,4.35,4.38,2.72,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.0,59.0,6.45,6.48,4.01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
1.07,61.2,57.0,6.62,6.59,4.04,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.01,63.3,56.0,6.34,6.37,4.02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.35,60.7,57.0,4.53,4.57,2.76,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.54,62.7,58.0,7.33,7.37,4.61,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.5,58.8,60.0,5.17,5.23,3.06,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.3,59.8,60.0,4.39,4.31,2.6,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1.12,60.9,55.0,6.73,6.67,4.08,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,63.3,56.0,4.43,4.41,2.8,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.67,60.4,61.0,5.61,5.64,3.4,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
2.58,58.9,63.0,9.08,9.01,5.33,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,61.0,57.0,4.41,4.44,2.7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
0.34,60.9,60.0,4.52,4.55,2.76,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1.5,64.0,60.0,7.25,7.13,4.6,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,61.9,57.0,6.43,6.39,3.97,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1.2,62.4,58.0,6.76,6.79,4.23,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.51,62.0,57.0,5.1,5.13,3.17,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0.3,60.4,61.0,4.3,4.34,2.61,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
0.3,63.3,55.0,4.29,4.34,2.73,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
0.3,61.9,54.1,4.28,4.33,2.67,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.35,61.0,58.0,4.52,4.56,2.77,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.33,62.2,56.0,4.45,4.43,2.76,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.47,62.5,59.0,7.18,7.23,4.5,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.3,61.4,60.0,4.29,4.34,2.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.72,62.1,57.0,5.73,5.71,3.55,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.41,59.1,57.0,7.41,7.34,4.36,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1.03,62.5,59.0,6.41,6.45,4.02,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,60.9,62.0,5.67,5.72,3.47,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.3,62.5,56.0,4.28,4.3,2.68,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
1.25,61.4,55.0,6.92,6.99,4.27,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.5,62.3,59.0,5.1,5.04,3.16,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1.23,61.4,56.0,6.91,6.96,4.26,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.39,62.4,56.0,4.68,4.64,2.91,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.56,61.9,55.0,5.31,5.25,3.27,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.7,62.4,53.6,5.68,5.72,3.55,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0.8,61.4,56.0,5.97,6.02,3.68,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.63,63.0,56.2,5.38,5.48,3.42,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
1.21,58.8,58.0,7.07,6.91,4.11,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1.53,60.2,60.0,7.51,7.48,4.51,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
1.52,62.9,53.3,7.31,7.36,4.61,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.52,60.8,55.0,5.21,5.25,3.19,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1.02,64.2,59.0,6.26,6.2,4.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.9,58.0,63.0,6.33,6.25,3.65,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.41,59.4,60.0,4.85,4.89,2.89,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,61.6,56.0,4.34,4.3,2.66,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.14,62.9,56.0,8.18,8.14,5.13,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.5,59.6,60.0,5.15,5.18,3.08,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.7,61.4,57.0,5.7,5.73,3.51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
0.71,60.4,57.0,5.77,5.82,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.38,62.3,54.1,4.63,4.66,2.9,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
1.51,59.7,59.0,7.51,7.47,4.47,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
0.7,62.4,58.0,5.64,5.7,3.54,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,58.6,62.0,5.83,5.8,3.41,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.77,61.8,59.0,5.86,5.82,3.61,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.27,63.0,57.0,4.06,4.1,2.57,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1.0,61.6,55.0,6.45,6.43,3.97,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
0.71,62.9,59.0,5.66,5.7,3.57,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.55,63.8,61.0,5.09,5.12,3.26,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.36,61.8,56.0,4.56,4.6,2.83,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.74,61.6,57.0,5.77,5.83,3.57,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
0.51,61.7,58.0,5.09,5.12,3.15,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.4,61.1,58.0,4.73,4.76,2.9,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
0.98,69.7,58.0,6.08,5.98,4.21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1.2,61.7,56.0,6.87,6.79,4.21,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
0.38,60.0,59.0,4.69,4.71,2.82,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0.41,61.1,56.0,4.83,4.86,2.96,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2.53,62.4,57.0,8.68,8.59,5.39,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.0,62.7,59.0,6.38,6.31,3.98,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.9,65.6,56.0,6.1,6.03,3.98,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
0.41,62.1,56.0,4.77,4.8,2.97,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0.81,63.1,58.0,5.88,5.84,3.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
0.31,63.0,57.0,4.32,4.29,2.71,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.01,63.9,59.0,6.34,6.31,4.04,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.74,64.8,59.0,5.63,5.6,3.64,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1.2,60.7,59.0,6.9,6.87,4.18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.32,61.6,61.0,6.97,7.02,4.31,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1.58,60.2,61.0,7.55,7.51,4.53,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0.91,63.4,60.0,6.11,6.06,3.86,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
1.15,60.2,61.0,6.74,6.84,4.09,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7,58.4,63.0,5.77,5.84,3.39,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2.37,62.2,57.0,8.58,8.52,5.32,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
0.41,62.7,55.0,4.77,4.74,2.98,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0.24,58.0,60.0,4.08,4.12,2.38,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1.08,61.6,57.0,6.62,6.58,4.07,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0.32,59.8,59.0,4.48,4.52,2.69,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.51,61.3,61.0,5.13,5.15,3.15,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0.41,62.6,57.0,4.76,4.79,2.99,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.3,59.5,58.0,4.39,4.42,2.62,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1.14,61.9,57.0,6.67,6.7,4.13,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.51,62.0,57.0,7.3,7.38,4.55,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0.45,60.1,58.0,4.97,4.95,2.98,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.4,59.1,61.0,4.84,4.81,2.85,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1.01,62.2,54.0,6.44,6.42,4.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.29,62.3,59.0,4.21,4.26,2.64,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0.34,62.2,55.0,4.49,4.52,2.8,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.02,59.3,59.0,6.56,6.6,3.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.31,61.2,57.0,4.34,4.38,2.67,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.32,61.2,56.0,4.44,4.42,2.71,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1.01,60.8,57.0,6.58,6.54,3.99,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0.41,62.5,55.0,4.76,4.75,2.97,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
0.43,61.2,58.0,4.83,4.87,2.97,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.7,62.0,57.0,7.72,7.63,4.76,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
0.71,63.2,57.0,5.63,5.66,3.56,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0.4,63.5,57.0,4.68,4.65,2.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
0.5,61.4,63.0,5.06,5.1,3.12,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
0.52,63.6,56.0,5.12,5.07,3.24,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
1.2,59.9,57.0,6.91,6.87,4.13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2.01,59.6,62.0,8.17,8.25,4.89,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
0.51,63.6,56.0,5.08,5.11,3.24,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.3,62.1,57.0,4.33,4.3,2.68,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.27,62.8,54.0,6.92,6.87,4.33,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.32,61.7,56.0,4.4,4.42,2.72,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.13,62.0,58.0,6.68,6.64,4.13,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.03,62.0,56.0,6.5,6.54,4.04,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
0.31,63.5,56.0,4.29,4.31,2.73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0.57,61.6,57.0,5.37,5.34,3.3,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.37,60.9,60.0,4.63,4.6,2.81,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0.71,63.1,58.0,5.64,5.71,3.58,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1.5,62.8,57.0,7.25,7.3,4.57,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
0.34,59.4,57.0,4.54,4.58,2.71,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.5,62.9,58.0,5.06,5.01,3.17,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1.01,62.5,59.0,6.44,6.33,3.99,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
0.52,61.0,58.0,5.21,5.15,3.16,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
1.2,61.1,58.0,6.88,6.8,4.18,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
1.01,62.7,55.0,6.45,6.4,4.03,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0.7,59.4,61.0,5.78,5.74,3.42,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1.52,59.1,58.0,7.45,7.48,4.41,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1.02,61.3,57.0,6.47,6.54,3.99,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
0.31,61.6,55.0,4.36,4.41,2.7,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1.0,64.9,65.0,6.31,6.18,4.05,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2.0,62.0,56.0,8.05,7.94,4.96,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1.7,62.4,56.0,7.68,7.64,4.78,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
2.07,62.3,60.0,8.12,8.16,5.07,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
0.31,60.8,57.0,4.36,4.39,2.66,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
0.33,61.1,56.0,4.49,4.55,2.76,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
0.33,61.4,54.0,4.48,4.44,2.74,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0.4,62.8,57.0,4.73,4.66,2.95,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0.76,61.3,56.0,5.9,5.94,3.63,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.01,62.8,59.0,6.34,6.37,3.99,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
1.2,62.3,55.0,6.79,6.83,4.24,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
