Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3
2832.0,106.0,8.0,350.0,77.0,1230.0,235.0,230.0,127.0,938.0,0.0,0.0,1.0
2520.0,277.0,20.0,153.0,59.0,799.0,160.0,239.0,216.0,1583.0,0.0,0.0,1.0
2710.0,284.0,41.0,541.0,233.0,860.0,80.0,204.0,245.0,1801.0,0.0,0.0,1.0
2627.0,274.0,30.0,162.0,103.0,1092.0,128.0,232.0,235.0,1351.0,0.0,0.0,1.0
2840.0,288.0,37.0,679.0,334.0,960.0,97.0,209.0,239.0,1816.0,0.0,0.0,1.0
2872.0,48.0,14.0,514.0,117.0,1464.0,224.0,208.0,115.0,815.0,0.0,0.0,1.0
2877.0,42.0,14.0,518.0,122.0,1443.0,222.0,209.0,120.0,845.0,0.0,0.0,1.0
2658.0,262.0,23.0,218.0,113.0,1140.0,156.0,244.0,223.0,1350.0,0.0,0.0,1.0
2786.0,316.0,31.0,564.0,31.0,966.0,124.0,197.0,205.0,1273.0,0.0,0.0,1.0
2698.0,268.0,32.0,342.0,174.0,1107.0,123.0,233.0,239.0,1501.0,0.0,0.0,1.0
2820.0,290.0,34.0,741.0,337.0,892.0,107.0,212.0,234.0,1905.0,0.0,0.0,1.0
2759.0,19.0,26.0,0.0,0.0,1068.0,191.0,177.0,112.0,1041.0,0.0,0.0,1.0
2815.0,63.0,13.0,390.0,60.0,1294.0,231.0,212.0,111.0,902.0,0.0,0.0,1.0
2658.0,262.0,16.0,190.0,113.0,1195.0,179.0,247.0,205.0,1260.0,0.0,0.0,1.0
2750.0,326.0,41.0,454.0,102.0,924.0,91.0,161.0,191.0,1500.0,0.0,0.0,1.0
2601.0,272.0,32.0,319.0,124.0,916.0,121.0,230.0,239.0,1622.0,0.0,0.0,1.0
2544.0,264.0,24.0,170.0,67.0,865.0,152.0,243.0,225.0,1544.0,0.0,0.0,1.0
2827.0,289.0,35.0,721.0,334.0,914.0,105.0,213.0,236.0,1875.0,0.0,0.0,1.0
2810.0,227.0,34.0,573.0,286.0,1040.0,152.0,247.0,213.0,1693.0,0.0,0.0,1.0
2797.0,292.0,28.0,360.0,149.0,1047.0,130.0,221.0,226.0,1537.0,0.0,0.0,1.0
2620.0,272.0,25.0,67.0,30.0,1296.0,146.0,238.0,227.0,1052.0,0.0,0.0,1.0
2931.0,263.0,31.0,875.0,552.0,949.0,128.0,237.0,237.0,2053.0,0.0,0.0,1.0
2660.0,267.0,32.0,277.0,136.0,1074.0,124.0,234.0,239.0,1470.0,0.0,0.0,1.0
2784.0,316.0,35.0,612.0,136.0,976.0,109.0,188.0,207.0,1353.0,0.0,0.0,1.0
2862.0,287.0,36.0,700.0,356.0,979.0,98.0,210.0,239.0,1820.0,0.0,0.0,1.0
2605.0,264.0,31.0,212.0,99.0,999.0,129.0,237.0,237.0,1473.0,0.0,0.0,1.0
2728.0,303.0,34.0,553.0,317.0,882.0,110.0,202.0,222.0,1342.0,0.0,0.0,1.0
2930.0,268.0,32.0,890.0,547.0,966.0,121.0,232.0,240.0,2024.0,0.0,0.0,1.0
2606.0,271.0,31.0,255.0,113.0,966.0,125.0,232.0,237.0,1533.0,0.0,0.0,1.0
2565.0,269.0,33.0,127.0,59.0,984.0,119.0,231.0,240.0,1418.0,0.0,0.0,1.0
2819.0,311.0,25.0,454.0,171.0,1040.0,145.0,214.0,205.0,1473.0,0.0,0.0,1.0
2717.0,263.0,42.0,488.0,234.0,939.0,88.0,220.0,250.0,1711.0,0.0,0.0,1.0
2786.0,317.0,32.0,437.0,138.0,973.0,119.0,193.0,204.0,1500.0,0.0,0.0,1.0
2805.0,247.0,32.0,573.0,299.0,999.0,138.0,244.0,231.0,1719.0,0.0,0.0,1.0
2818.0,50.0,13.0,268.0,63.0,1230.0,225.0,212.0,119.0,888.0,0.0,0.0,1.0
2784.0,243.0,26.0,534.0,260.0,1091.0,159.0,250.0,220.0,1634.0,0.0,0.0,1.0
2824.0,10.0,37.0,420.0,69.0,1442.0,155.0,140.0,100.0,750.0,0.0,0.0,1.0
2826.0,280.0,32.0,785.0,446.0,870.0,118.0,224.0,237.0,1969.0,0.0,0.0,1.0
2487.0,248.0,22.0,30.0,10.0,870.0,169.0,250.0,214.0,1442.0,0.0,0.0,1.0
2775.0,32.0,11.0,270.0,20.0,1400.0,218.0,217.0,134.0,677.0,0.0,0.0,1.0
2821.0,75.0,11.0,295.0,66.0,1252.0,234.0,219.0,116.0,883.0,0.0,0.0,1.0
2847.0,279.0,35.0,658.0,341.0,984.0,106.0,220.0,241.0,1786.0,0.0,0.0,1.0
2755.0,259.0,32.0,663.0,373.0,765.0,127.0,238.0,238.0,1986.0,0.0,0.0,1.0
2740.0,308.0,36.0,573.0,326.0,907.0,101.0,192.0,219.0,1337.0,0.0,0.0,1.0
2808.0,222.0,32.0,576.0,284.0,1082.0,165.0,250.0,205.0,1667.0,0.0,0.0,1.0
2869.0,220.0,36.0,661.0,345.0,1068.0,154.0,245.0,204.0,1736.0,0.0,0.0,1.0
2715.0,272.0,31.0,404.0,191.0,1087.0,123.0,231.0,238.0,1563.0,0.0,0.0,1.0
2802.0,286.0,27.0,360.0,154.0,1073.0,134.0,226.0,227.0,1529.0,0.0,0.0,1.0
2736.0,308.0,39.0,573.0,327.0,912.0,89.0,185.0,220.0,1362.0,0.0,0.0,1.0
2808.0,279.0,31.0,755.0,331.0,849.0,120.0,226.0,236.0,1965.0,0.0,0.0,1.0
2790.0,219.0,29.0,330.0,95.0,1370.0,174.0,252.0,200.0,1383.0,0.0,0.0,1.0
2810.0,268.0,32.0,594.0,304.0,973.0,123.0,233.0,239.0,1749.0,0.0,0.0,1.0
2848.0,31.0,25.0,469.0,93.0,1191.0,205.0,178.0,97.0,1052.0,0.0,0.0,1.0
2580.0,269.0,30.0,60.0,35.0,1189.0,130.0,234.0,236.0,1146.0,0.0,0.0,1.0
2761.0,285.0,36.0,655.0,284.0,834.0,98.0,212.0,240.0,1896.0,0.0,0.0,1.0
2798.0,289.0,28.0,335.0,150.0,1140.0,132.0,224.0,226.0,1477.0,0.0,0.0,1.0
2609.0,269.0,34.0,124.0,85.0,1087.0,114.0,229.0,242.0,1323.0,0.0,0.0,1.0
2940.0,270.0,28.0,824.0,561.0,900.0,135.0,236.0,233.0,2142.0,0.0,0.0,1.0
2671.0,280.0,37.0,541.0,213.0,767.0,96.0,215.0,244.0,1890.0,0.0,0.0,1.0
2623.0,274.0,31.0,297.0,130.0,973.0,122.0,229.0,237.0,1561.0,0.0,0.0,1.0
2849.0,282.0,23.0,454.0,201.0,1195.0,151.0,234.0,220.0,1495.0,0.0,0.0,1.0
2736.0,219.0,6.0,258.0,40.0,1050.0,213.0,246.0,169.0,957.0,0.0,0.0,1.0
2834.0,284.0,22.0,421.0,186.0,1154.0,152.0,234.0,219.0,1519.0,0.0,0.0,1.0
2610.0,267.0,40.0,95.0,65.0,1146.0,90.0,220.0,249.0,1233.0,0.0,0.0,1.0
2788.0,60.0,16.0,210.0,33.0,1294.0,231.0,205.0,102.0,779.0,0.0,0.0,1.0
2826.0,349.0,14.0,450.0,71.0,1084.0,193.0,215.0,161.0,1120.0,0.0,0.0,1.0
2844.0,326.0,23.0,576.0,89.0,1099.0,158.0,208.0,186.0,1201.0,0.0,0.0,1.0
2866.0,325.0,24.0,616.0,111.0,1146.0,152.0,205.0,188.0,1200.0,0.0,0.0,1.0
2829.0,222.0,28.0,390.0,134.0,1333.0,172.0,252.0,203.0,1448.0,0.0,0.0,1.0
2755.0,321.0,38.0,418.0,107.0,932.0,100.0,174.0,199.0,1530.0,0.0,0.0,1.0
2564.0,268.0,36.0,60.0,40.0,1062.0,106.0,226.0,245.0,1299.0,0.0,0.0,1.0
2790.0,263.0,30.0,722.0,410.0,806.0,132.0,238.0,235.0,1991.0,0.0,0.0,1.0
2745.0,284.0,38.0,618.0,268.0,841.0,93.0,210.0,242.0,1864.0,0.0,0.0,1.0
2844.0,256.0,35.0,716.0,462.0,792.0,120.0,236.0,240.0,2088.0,0.0,0.0,1.0
2739.0,293.0,32.0,272.0,91.0,979.0,115.0,214.0,230.0,1461.0,0.0,0.0,1.0
2799.0,328.0,21.0,430.0,44.0,997.0,164.0,210.0,183.0,1165.0,0.0,0.0,1.0
2586.0,278.0,29.0,277.0,109.0,907.0,128.0,229.0,234.0,1595.0,0.0,0.0,1.0
2555.0,285.0,27.0,234.0,85.0,858.0,137.0,229.0,226.0,1600.0,0.0,0.0,1.0
2656.0,280.0,21.0,212.0,111.0,1158.0,159.0,238.0,216.0,1320.0,0.0,0.0,1.0
2563.0,277.0,27.0,30.0,18.0,1146.0,137.0,233.0,230.0,1180.0,0.0,0.0,1.0
2845.0,20.0,28.0,450.0,90.0,1464.0,189.0,170.0,104.0,751.0,0.0,0.0,1.0
2809.0,317.0,28.0,636.0,161.0,1018.0,134.0,202.0,201.0,1321.0,0.0,0.0,1.0
2796.0,45.0,16.0,190.0,41.0,1231.0,223.0,204.0,111.0,845.0,0.0,0.0,1.0
2864.0,70.0,15.0,540.0,109.0,1527.0,235.0,210.0,103.0,760.0,0.0,0.0,1.0
2825.0,263.0,32.0,768.0,445.0,850.0,126.0,236.0,238.0,1998.0,0.0,0.0,1.0
2821.0,320.0,27.0,626.0,173.0,1040.0,142.0,204.0,197.0,1320.0,0.0,0.0,1.0
2832.0,289.0,33.0,779.0,349.0,891.0,111.0,215.0,234.0,1939.0,0.0,0.0,1.0
2580.0,272.0,34.0,351.0,122.0,832.0,113.0,227.0,242.0,1744.0,0.0,0.0,1.0
2833.0,288.0,36.0,700.0,340.0,937.0,101.0,212.0,238.0,1846.0,0.0,0.0,1.0
2840.0,15.0,35.0,443.0,85.0,1273.0,167.0,148.0,98.0,960.0,0.0,0.0,1.0
2809.0,326.0,16.0,376.0,54.0,1040.0,179.0,221.0,181.0,1106.0,0.0,0.0,1.0
2785.0,313.0,32.0,604.0,30.0,973.0,117.0,196.0,210.0,1299.0,0.0,0.0,1.0
2588.0,274.0,29.0,255.0,105.0,924.0,131.0,233.0,234.0,1565.0,0.0,0.0,1.0
2916.0,254.0,20.0,745.0,392.0,1062.0,169.0,248.0,214.0,1806.0,0.0,0.0,1.0
2795.0,322.0,25.0,497.0,40.0,979.0,148.0,205.0,193.0,1218.0,0.0,0.0,1.0
2597.0,270.0,32.0,67.0,27.0,1231.0,122.0,232.0,239.0,1114.0,0.0,0.0,1.0
2689.0,276.0,41.0,503.0,212.0,872.0,83.0,211.0,249.0,1770.0,0.0,0.0,1.0
2851.0,14.0,38.0,430.0,96.0,1379.0,158.0,136.0,91.0,840.0,0.0,0.0,1.0
3156.0,89.0,10.0,30.0,-4.0,4891.0,235.0,224.0,120.0,2227.0,1.0,0.0,0.0
3152.0,95.0,17.0,361.0,10.0,3192.0,245.0,212.0,90.0,4801.0,1.0,0.0,0.0
3159.0,60.0,15.0,571.0,64.0,5563.0,231.0,207.0,104.0,1477.0,1.0,0.0,0.0
3186.0,19.0,9.0,258.0,-30.0,2835.0,214.0,222.0,144.0,1570.0,1.0,0.0,0.0
3127.0,171.0,6.0,180.0,15.0,3972.0,225.0,243.0,153.0,1355.0,1.0,0.0,0.0
3050.0,147.0,18.0,366.0,122.0,1451.0,242.0,235.0,115.0,3390.0,1.0,0.0,0.0
3186.0,309.0,23.0,446.0,119.0,1758.0,153.0,219.0,203.0,3254.0,1.0,0.0,0.0
3129.0,15.0,13.0,600.0,16.0,3719.0,208.0,213.0,141.0,3531.0,1.0,0.0,0.0
3172.0,149.0,8.0,210.0,7.0,3683.0,231.0,240.0,140.0,4612.0,1.0,0.0,0.0
3057.0,320.0,8.0,60.0,7.0,4699.0,198.0,232.0,173.0,981.0,1.0,0.0,0.0
3109.0,88.0,21.0,95.0,7.0,960.0,246.0,200.0,73.0,2144.0,1.0,0.0,0.0
2916.0,232.0,19.0,360.0,23.0,5695.0,186.0,254.0,201.0,6313.0,1.0,0.0,0.0
3087.0,94.0,10.0,256.0,49.0,730.0,236.0,225.0,119.0,1651.0,1.0,0.0,0.0
3045.0,72.0,16.0,277.0,81.0,865.0,236.0,208.0,98.0,787.0,1.0,0.0,0.0
3019.0,112.0,18.0,42.0,11.0,711.0,248.0,218.0,91.0,1961.0,1.0,0.0,0.0
3173.0,299.0,20.0,108.0,20.0,3933.0,160.0,228.0,207.0,1624.0,1.0,0.0,0.0
3056.0,4.0,13.0,391.0,41.0,4667.0,203.0,215.0,149.0,2958.0,1.0,0.0,0.0
3090.0,158.0,19.0,603.0,76.0,5820.0,237.0,240.0,125.0,1536.0,1.0,0.0,0.0
3149.0,107.0,13.0,552.0,102.0,4593.0,242.0,223.0,108.0,1888.0,1.0,0.0,0.0
3001.0,51.0,10.0,510.0,26.0,3188.0,225.0,218.0,126.0,5817.0,1.0,0.0,0.0
3120.0,69.0,12.0,240.0,72.0,5222.0,232.0,217.0,115.0,658.0,1.0,0.0,0.0
3165.0,16.0,6.0,582.0,52.0,3560.0,215.0,227.0,149.0,3577.0,1.0,0.0,0.0
3123.0,28.0,11.0,376.0,17.0,3732.0,216.0,215.0,134.0,3730.0,1.0,0.0,0.0
3108.0,4.0,11.0,268.0,90.0,4873.0,205.0,219.0,150.0,2084.0,1.0,0.0,0.0
3188.0,348.0,10.0,95.0,7.0,2191.0,201.0,224.0,161.0,2970.0,1.0,0.0,0.0
3060.0,67.0,12.0,531.0,151.0,4239.0,232.0,216.0,115.0,4669.0,1.0,0.0,0.0
3106.0,56.0,5.0,247.0,26.0,2823.0,223.0,229.0,141.0,6015.0,1.0,0.0,0.0
3178.0,135.0,10.0,576.0,6.0,4579.0,236.0,236.0,130.0,1797.0,1.0,0.0,0.0
2824.0,338.0,12.0,170.0,62.0,3536.0,194.0,223.0,168.0,5936.0,1.0,0.0,0.0
3064.0,72.0,18.0,481.0,97.0,5035.0,237.0,204.0,91.0,1489.0,1.0,0.0,0.0
3241.0,113.0,12.0,180.0,20.0,3692.0,240.0,228.0,116.0,3457.0,1.0,0.0,0.0
3047.0,68.0,9.0,451.0,6.0,2848.0,230.0,221.0,124.0,6444.0,1.0,0.0,0.0
3201.0,7.0,14.0,175.0,0.0,3203.0,202.0,212.0,145.0,4954.0,1.0,0.0,0.0
3152.0,211.0,13.0,319.0,79.0,5509.0,209.0,252.0,177.0,1464.0,1.0,0.0,0.0
3102.0,38.0,6.0,234.0,11.0,5354.0,220.0,227.0,143.0,1230.0,1.0,0.0,0.0
3125.0,32.0,11.0,150.0,2.0,2455.0,218.0,217.0,134.0,1348.0,1.0,0.0,0.0
3168.0,269.0,30.0,201.0,38.0,4657.0,130.0,235.0,235.0,3341.0,1.0,0.0,0.0
3039.0,138.0,36.0,492.0,158.0,926.0,247.0,201.0,49.0,2726.0,1.0,0.0,0.0
2796.0,23.0,15.0,60.0,12.0,4134.0,210.0,206.0,129.0,5402.0,1.0,0.0,0.0
3161.0,108.0,14.0,150.0,-9.0,4849.0,244.0,222.0,104.0,2221.0,1.0,0.0,0.0
3024.0,84.0,15.0,268.0,56.0,3119.0,240.0,212.0,98.0,6234.0,1.0,0.0,0.0
3018.0,127.0,10.0,127.0,25.0,2636.0,237.0,234.0,127.0,541.0,1.0,0.0,0.0
3218.0,153.0,7.0,421.0,46.0,4442.0,229.0,241.0,144.0,1714.0,1.0,0.0,0.0
3168.0,345.0,27.0,216.0,99.0,4119.0,156.0,186.0,162.0,886.0,1.0,0.0,0.0
2949.0,352.0,7.0,90.0,10.0,2165.0,208.0,228.0,158.0,1991.0,1.0,0.0,0.0
3116.0,59.0,12.0,335.0,-3.0,2080.0,229.0,214.0,116.0,2480.0,1.0,0.0,0.0
3188.0,72.0,19.0,95.0,13.0,3322.0,238.0,200.0,85.0,4793.0,1.0,0.0,0.0
3148.0,73.0,16.0,108.0,13.0,4734.0,237.0,209.0,99.0,2872.0,1.0,0.0,0.0
3294.0,304.0,14.0,95.0,21.0,3154.0,181.0,232.0,191.0,2182.0,1.0,0.0,0.0
3003.0,83.0,25.0,30.0,0.0,2036.0,245.0,188.0,57.0,3528.0,1.0,0.0,0.0
3164.0,264.0,7.0,277.0,19.0,4367.0,202.0,244.0,181.0,908.0,1.0,0.0,0.0
3195.0,90.0,8.0,201.0,20.0,3445.0,233.0,227.0,127.0,4564.0,1.0,0.0,0.0
3004.0,10.0,8.0,630.0,32.0,5597.0,211.0,224.0,149.0,6474.0,1.0,0.0,0.0
3276.0,113.0,18.0,127.0,42.0,4444.0,248.0,218.0,92.0,1124.0,1.0,0.0,0.0
3028.0,45.0,17.0,60.0,17.0,1053.0,222.0,201.0,107.0,1077.0,1.0,0.0,0.0
2853.0,63.0,17.0,190.0,59.0,201.0,233.0,202.0,96.0,404.0,1.0,0.0,0.0
3213.0,304.0,9.0,256.0,49.0,1376.0,196.0,236.0,180.0,2244.0,1.0,0.0,0.0
2961.0,346.0,9.0,0.0,0.0,3759.0,203.0,226.0,161.0,2538.0,1.0,0.0,0.0
2957.0,345.0,8.0,60.0,3.0,4279.0,204.0,227.0,162.0,2200.0,1.0,0.0,0.0
3111.0,96.0,22.0,201.0,6.0,964.0,249.0,202.0,70.0,1595.0,1.0,0.0,0.0
3165.0,160.0,7.0,120.0,-6.0,3577.0,228.0,242.0,147.0,4681.0,1.0,0.0,0.0
3118.0,176.0,13.0,426.0,23.0,5302.0,226.0,247.0,150.0,1429.0,1.0,0.0,0.0
3321.0,277.0,27.0,124.0,23.0,3881.0,136.0,233.0,230.0,1142.0,1.0,0.0,0.0
3175.0,67.0,10.0,270.0,0.0,3727.0,230.0,221.0,123.0,4546.0,1.0,0.0,0.0
3093.0,289.0,19.0,437.0,50.0,1631.0,163.0,234.0,210.0,3241.0,1.0,0.0,0.0
2968.0,72.0,22.0,256.0,92.0,335.0,238.0,193.0,75.0,1315.0,1.0,0.0,0.0
3319.0,74.0,3.0,417.0,100.0,3092.0,224.0,233.0,144.0,2219.0,1.0,0.0,0.0
3060.0,106.0,14.0,362.0,52.0,2970.0,243.0,223.0,107.0,6236.0,1.0,0.0,0.0
2863.0,281.0,15.0,283.0,95.0,3842.0,176.0,240.0,203.0,5742.0,1.0,0.0,0.0
3055.0,262.0,25.0,552.0,77.0,6035.0,151.0,243.0,226.0,1653.0,1.0,0.0,0.0
2857.0,277.0,15.0,150.0,20.0,2803.0,179.0,242.0,202.0,2438.0,1.0,0.0,0.0
3186.0,348.0,8.0,30.0,5.0,1774.0,205.0,227.0,160.0,1768.0,1.0,0.0,0.0
3217.0,333.0,11.0,335.0,78.0,4791.0,195.0,226.0,170.0,3235.0,1.0,0.0,0.0
2945.0,331.0,15.0,67.0,14.0,3803.0,183.0,220.0,175.0,1291.0,1.0,0.0,0.0
3192.0,113.0,23.0,376.0,15.0,3122.0,252.0,210.0,74.0,2895.0,1.0,0.0,0.0
2910.0,209.0,13.0,60.0,12.0,3215.0,209.0,252.0,176.0,1490.0,1.0,0.0,0.0
3119.0,40.0,8.0,309.0,24.0,5431.0,221.0,222.0,135.0,1308.0,1.0,0.0,0.0
3031.0,106.0,9.0,424.0,33.0,4100.0,235.0,229.0,125.0,4283.0,1.0,0.0,0.0
3111.0,70.0,29.0,371.0,136.0,1976.0,237.0,171.0,46.0,3842.0,1.0,0.0,0.0
3052.0,316.0,26.0,361.0,-51.0,1224.0,142.0,207.0,200.0,2925.0,1.0,0.0,0.0
3251.0,354.0,19.0,242.0,72.0,1484.0,185.0,203.0,153.0,2638.0,1.0,0.0,0.0
3157.0,133.0,8.0,371.0,24.0,5476.0,233.0,236.0,135.0,1749.0,1.0,0.0,0.0
2942.0,1.0,18.0,85.0,19.0,2012.0,191.0,203.0,147.0,850.0,1.0,0.0,0.0
3095.0,346.0,12.0,192.0,12.0,3797.0,197.0,221.0,162.0,979.0,1.0,0.0,0.0
3235.0,44.0,16.0,120.0,33.0,2780.0,222.0,204.0,112.0,2761.0,1.0,0.0,0.0
3001.0,60.0,17.0,90.0,13.0,5461.0,231.0,203.0,100.0,4727.0,1.0,0.0,0.0
3251.0,21.0,15.0,85.0,6.0,2840.0,208.0,206.0,131.0,2647.0,1.0,0.0,0.0
3046.0,66.0,8.0,297.0,43.0,3121.0,229.0,224.0,128.0,481.0,1.0,0.0,0.0
3208.0,185.0,8.0,457.0,33.0,4286.0,222.0,246.0,158.0,2746.0,1.0,0.0,0.0
3165.0,353.0,13.0,201.0,25.0,2044.0,197.0,217.0,157.0,2942.0,1.0,0.0,0.0
3217.0,76.0,9.0,484.0,69.0,5916.0,231.0,224.0,126.0,1782.0,1.0,0.0,0.0
2963.0,18.0,22.0,120.0,14.0,1250.0,197.0,189.0,122.0,2370.0,1.0,0.0,0.0
3208.0,106.0,6.0,418.0,26.0,4371.0,231.0,232.0,135.0,2714.0,1.0,0.0,0.0
3231.0,101.0,10.0,95.0,21.0,2977.0,236.0,227.0,121.0,2471.0,1.0,0.0,0.0
3204.0,23.0,7.0,510.0,60.0,6199.0,216.0,225.0,145.0,1224.0,1.0,0.0,0.0
3188.0,168.0,12.0,391.0,52.0,2926.0,229.0,245.0,146.0,3359.0,1.0,0.0,0.0
3112.0,41.0,18.0,371.0,114.0,4888.0,219.0,197.0,106.0,2363.0,1.0,0.0,0.0
3108.0,303.0,17.0,350.0,-14.0,2685.0,169.0,229.0,199.0,878.0,1.0,0.0,0.0
3055.0,112.0,16.0,376.0,-40.0,792.0,246.0,221.0,99.0,752.0,1.0,0.0,0.0
3239.0,67.0,15.0,30.0,-11.0,1727.0,234.0,208.0,102.0,2898.0,1.0,0.0,0.0
2905.0,41.0,5.0,0.0,0.0,1527.0,221.0,229.0,144.0,1397.0,1.0,0.0,0.0
3061.0,72.0,4.0,256.0,11.0,1090.0,224.0,232.0,144.0,1704.0,1.0,0.0,0.0
3140.0,8.0,5.0,180.0,20.0,2942.0,214.0,230.0,153.0,793.0,1.0,0.0,0.0
3186.0,67.0,16.0,60.0,10.0,1370.0,234.0,206.0,99.0,1282.0,1.0,0.0,0.0
2777.0,296.0,10.0,90.0,4.0,1890.0,191.0,237.0,186.0,2839.0,1.0,0.0,0.0
3008.0,11.0,13.0,540.0,36.0,5509.0,206.0,213.0,143.0,6546.0,1.0,0.0,0.0
2709.0,18.0,5.0,150.0,49.0,1116.0,216.0,229.0,150.0,1863.0,1.0,0.0,0.0
2644.0,14.0,18.0,67.0,9.0,830.0,201.0,201.0,134.0,1784.0,1.0,0.0,0.0
2979.0,297.0,19.0,240.0,68.0,5751.0,164.0,231.0,205.0,1207.0,1.0,0.0,0.0
2923.0,57.0,13.0,216.0,57.0,3034.0,228.0,213.0,116.0,2084.0,1.0,0.0,0.0
2775.0,143.0,9.0,408.0,16.0,2100.0,234.0,238.0,135.0,1385.0,1.0,0.0,0.0
3086.0,117.0,10.0,201.0,-3.0,4045.0,237.0,231.0,125.0,2711.0,1.0,0.0,0.0
3257.0,147.0,15.0,228.0,59.0,1650.0,239.0,237.0,125.0,1575.0,1.0,0.0,0.0
2709.0,28.0,17.0,124.0,33.0,1282.0,210.0,200.0,120.0,1935.0,1.0,0.0,0.0
2986.0,348.0,10.0,270.0,38.0,4056.0,201.0,224.0,161.0,2151.0,1.0,0.0,0.0
2807.0,330.0,13.0,108.0,28.0,2051.0,189.0,224.0,174.0,1624.0,1.0,0.0,0.0
3080.0,51.0,19.0,524.0,16.0,4109.0,226.0,196.0,97.0,3218.0,1.0,0.0,0.0
2985.0,70.0,10.0,67.0,7.0,6103.0,231.0,220.0,120.0,3301.0,1.0,0.0,0.0
3031.0,106.0,6.0,376.0,62.0,5271.0,231.0,232.0,135.0,990.0,1.0,0.0,0.0
3136.0,95.0,3.0,228.0,27.0,4097.0,224.0,235.0,147.0,1777.0,1.0,0.0,0.0
2937.0,333.0,20.0,85.0,23.0,3834.0,169.0,209.0,178.0,2621.0,1.0,0.0,0.0
2868.0,310.0,15.0,150.0,43.0,2463.0,177.0,228.0,191.0,2247.0,1.0,0.0,0.0
2783.0,332.0,30.0,255.0,114.0,2180.0,138.0,188.0,181.0,2467.0,1.0,0.0,0.0
2735.0,53.0,5.0,524.0,65.0,1442.0,223.0,229.0,142.0,1561.0,1.0,0.0,0.0
2942.0,88.0,21.0,210.0,75.0,6107.0,246.0,200.0,72.0,4241.0,1.0,0.0,0.0
2879.0,327.0,25.0,124.0,42.0,5088.0,151.0,203.0,187.0,395.0,1.0,0.0,0.0
3013.0,54.0,8.0,402.0,29.0,4034.0,225.0,222.0,130.0,1719.0,1.0,0.0,0.0
3217.0,129.0,16.0,60.0,-7.0,1708.0,244.0,229.0,108.0,1611.0,1.0,0.0,0.0
3014.0,180.0,2.0,1107.0,95.0,5658.0,220.0,240.0,157.0,5800.0,1.0,0.0,0.0
3033.0,101.0,8.0,85.0,5.0,1348.0,233.0,230.0,129.0,2654.0,1.0,0.0,0.0
2889.0,69.0,20.0,612.0,198.0,616.0,237.0,197.0,83.0,2362.0,1.0,0.0,0.0
2899.0,52.0,12.0,240.0,-28.0,607.0,226.0,215.0,121.0,1983.0,1.0,0.0,0.0
2968.0,300.0,9.0,685.0,-7.0,5442.0,195.0,237.0,182.0,1782.0,1.0,0.0,0.0
3011.0,143.0,10.0,240.0,29.0,6066.0,234.0,238.0,134.0,3548.0,1.0,0.0,0.0
2922.0,349.0,13.0,450.0,35.0,3890.0,195.0,218.0,161.0,5460.0,1.0,0.0,0.0
3202.0,50.0,4.0,382.0,23.0,5724.0,222.0,231.0,145.0,2824.0,1.0,0.0,0.0
2985.0,237.0,11.0,492.0,76.0,5902.0,200.0,250.0,186.0,3282.0,1.0,0.0,0.0
3088.0,103.0,11.0,458.0,13.0,1865.0,238.0,226.0,118.0,2312.0,1.0,0.0,0.0
3084.0,26.0,14.0,335.0,0.0,1825.0,213.0,208.0,129.0,2644.0,1.0,0.0,0.0
2696.0,353.0,19.0,120.0,28.0,2021.0,185.0,205.0,155.0,1873.0,1.0,0.0,0.0
2833.0,65.0,15.0,60.0,-21.0,1575.0,233.0,207.0,102.0,2259.0,1.0,0.0,0.0
3093.0,80.0,16.0,90.0,4.0,1423.0,240.0,210.0,95.0,1337.0,1.0,0.0,0.0
2955.0,14.0,13.0,342.0,61.0,4489.0,207.0,213.0,141.0,1913.0,1.0,0.0,0.0
2959.0,100.0,29.0,218.0,92.0,6258.0,252.0,188.0,43.0,4128.0,1.0,0.0,0.0
2985.0,21.0,8.0,212.0,2.0,2980.0,215.0,223.0,145.0,1935.0,1.0,0.0,0.0
3207.0,86.0,10.0,285.0,-24.0,1760.0,235.0,223.0,119.0,1597.0,1.0,0.0,0.0
3262.0,162.0,7.0,162.0,17.0,5410.0,227.0,242.0,148.0,750.0,1.0,0.0,0.0
2965.0,54.0,15.0,162.0,10.0,3907.0,227.0,206.0,108.0,4918.0,1.0,0.0,0.0
2655.0,46.0,22.0,339.0,63.0,819.0,221.0,188.0,92.0,2898.0,1.0,0.0,0.0
3136.0,280.0,17.0,752.0,131.0,6325.0,172.0,240.0,207.0,1383.0,1.0,0.0,0.0
2708.0,300.0,16.0,67.0,22.0,1103.0,173.0,232.0,198.0,2460.0,1.0,0.0,0.0
3220.0,158.0,19.0,285.0,29.0,5534.0,237.0,239.0,123.0,3013.0,1.0,0.0,0.0
2968.0,92.0,8.0,384.0,85.0,5776.0,233.0,228.0,128.0,4435.0,1.0,0.0,0.0
2961.0,0.0,3.0,108.0,23.0,3483.0,215.0,234.0,156.0,2496.0,1.0,0.0,0.0
3018.0,138.0,20.0,67.0,23.0,4112.0,246.0,228.0,101.0,2430.0,1.0,0.0,0.0
