lon,lat,med_age,total_rooms,total_beds,population,households,med_income
-117.96,34.04,33.0,1458.0,268.0,1115.0,257.0,4.7955
-121.26,36.32,30.0,146.0,41.0,164.0,40.0,2.3
-117.26,34.13,39.0,3521.0,747.0,2256.0,721.0,2.1375
-121.89,37.23,20.0,7754.0,976.0,3094.0,941.0,8.19
-122.23,37.79,43.0,5963.0,1344.0,4367.0,1231.0,2.1917
-118.9,35.41,6.0,4656.0,971.0,2320.0,935.0,3.0938
-118.2,33.96,41.0,1512.0,400.0,1690.0,367.0,3.055
-116.9,34.52,20.0,3481.0,840.0,1694.0,587.0,1.4
-122.47,37.5,25.0,950.0,259.0,404.0,195.0,3.1937
-122.68,38.46,17.0,3201.0,527.0,1244.0,495.0,4.7143
-117.88,34.1,32.0,3357.0,621.0,1696.0,604.0,4.2685
-119.63,36.18,23.0,207.0,45.0,171.0,50.0,2.4286
-121.83,38.45,32.0,2139.0,440.0,1154.0,411.0,3.2672
-121.26,38.11,8.0,2770.0,642.0,1611.0,633.0,3.1284
-122.46,37.73,52.0,2673.0,349.0,876.0,338.0,7.8476
-121.42,38.49,17.0,13180.0,2444.0,7235.0,2335.0,3.363
-118.04,34.12,39.0,2522.0,380.0,1113.0,357.0,5.2249
-119.75,34.43,23.0,2982.0,837.0,1317.0,787.0,3.3776
-116.89,33.48,14.0,1016.0,219.0,443.0,169.0,2.8071
-118.31,33.89,37.0,2278.0,508.0,1257.0,498.0,3.7639
-117.74,34.1,29.0,2742.0,488.0,2477.0,532.0,3.5072
-118.34,33.83,34.0,1761.0,329.0,965.0,329.0,5.399
-122.06,37.7,37.0,1893.0,310.0,821.0,315.0,4.6005
-121.97,37.97,27.0,1691.0,289.0,807.0,296.0,6.1168
-120.43,36.99,16.0,1027.0,199.0,673.0,193.0,2.9688
-122.43,37.75,52.0,2960.0,623.0,1191.0,589.0,3.95
-122.59,38.92,15.0,1410.0,329.0,599.0,273.0,2.1953
-121.87,37.67,10.0,4337.0,800.0,1813.0,743.0,5.5
-118.21,34.65,17.0,4001.0,814.0,2313.0,756.0,3.0441
-117.89,33.61,41.0,1790.0,361.0,540.0,284.0,6.0247
-118.29,34.18,36.0,3120.0,620.0,1441.0,612.0,3.9041
-117.75,34.04,22.0,2948.0,636.0,2600.0,602.0,3.125
-122.45,37.71,45.0,2253.0,431.0,1382.0,392.0,4.2562
-121.34,38.69,17.0,1968.0,364.0,996.0,331.0,3.7031
-117.44,33.93,33.0,1371.0,236.0,715.0,227.0,4.375
-118.12,33.94,35.0,1813.0,313.0,825.0,316.0,5.2485
-121.44,38.56,52.0,906.0,165.0,257.0,166.0,2.8542
-122.91,39.07,21.0,2202.0,484.0,1000.0,381.0,2.4423
-122.13,37.43,40.0,3454.0,648.0,1498.0,647.0,5.2114
-118.32,33.94,36.0,1722.0,280.0,830.0,261.0,4.0536
-122.25,38.02,16.0,1803.0,267.0,946.0,266.0,5.7001
-122.31,38.0,29.0,3108.0,534.0,1687.0,516.0,4.3333
-117.09,32.61,21.0,1945.0,430.0,1335.0,419.0,3.6467
-121.48,39.05,40.0,198.0,41.0,151.0,48.0,4.5625
-118.8,34.21,16.0,1466.0,196.0,661.0,209.0,6.2893
-118.13,33.89,29.0,2823.0,737.0,1723.0,678.0,2.7121
-117.28,32.75,34.0,981.0,313.0,508.0,304.0,2.2328
-122.27,37.82,43.0,1868.0,456.0,1061.0,407.0,1.5045
-118.24,34.02,48.0,542.0,150.0,571.0,114.0,1.8485
-120.45,34.64,40.0,1051.0,235.0,574.0,201.0,2.0865
-122.34,37.55,25.0,4470.0,518.0,1507.0,504.0,13.3913
-118.3,33.75,42.0,967.0,175.0,481.0,163.0,5.6611
-118.32,33.9,36.0,1520.0,300.0,831.0,291.0,4.0473
-118.1,34.16,46.0,2863.0,513.0,1412.0,498.0,5.3272
-118.3,33.75,23.0,1957.0,517.0,1454.0,526.0,3.5056
-117.8,33.76,27.0,2655.0,345.0,1017.0,335.0,6.9014
-120.55,38.12,10.0,1566.0,325.0,785.0,291.0,2.5
-118.21,34.12,52.0,1590.0,360.0,1127.0,321.0,3.4625
-122.41,37.75,52.0,2452.0,623.0,1932.0,549.0,2.3903
-117.82,35.03,30.0,2555.0,510.0,1347.0,467.0,3.3693
-120.98,37.71,22.0,434.0,89.0,195.0,86.0,2.4211
-118.2,34.13,50.0,2929.0,588.0,1931.0,574.0,3.3438
-119.71,34.43,48.0,2408.0,536.0,1005.0,497.0,3.5213
-119.8,36.8,43.0,1951.0,288.0,725.0,308.0,6.3359
-122.27,37.73,31.0,5785.0,1379.0,2973.0,1312.0,3.2689
-119.12,35.33,4.0,8574.0,1489.0,4250.0,1444.0,5.1036
-117.99,33.82,19.0,1991.0,528.0,1202.0,460.0,3.1538
-122.17,37.73,43.0,1473.0,371.0,1231.0,341.0,2.1587
-118.38,34.18,32.0,3553.0,1060.0,3129.0,1010.0,2.5603
-122.13,37.89,27.0,744.0,214.0,295.0,169.0,2.7411
-120.83,35.33,14.0,4155.0,787.0,2112.0,755.0,4.4766
-117.68,33.49,18.0,4173.0,625.0,1649.0,634.0,6.3568
-123.66,41.3,22.0,1580.0,372.0,686.0,264.0,1.8065
-118.48,34.02,30.0,2027.0,609.0,1425.0,562.0,2.2917
-122.28,37.5,33.0,6499.0,998.0,2694.0,957.0,7.4787
-122.03,37.59,16.0,4371.0,889.0,2530.0,817.0,4.6786
-117.06,34.03,27.0,1945.0,446.0,859.0,418.0,1.5203
-121.53,38.57,34.0,3395.0,592.0,1518.0,627.0,4.0833
-117.88,33.85,26.0,3924.0,781.0,2332.0,725.0,3.7772
-120.81,38.67,14.0,8396.0,1578.0,3952.0,1474.0,3.0565
-121.28,38.59,3.0,4188.0,1136.0,2081.0,995.0,3.0481
-117.76,33.7,12.0,4025.0,574.0,2042.0,588.0,7.9125
-121.24,37.81,6.0,3883.0,800.0,2319.0,787.0,3.5595
-118.3,33.94,36.0,2041.0,531.0,1390.0,464.0,2.0114
-119.61,36.31,25.0,1847.0,371.0,1460.0,353.0,1.8839
-117.99,33.79,35.0,2301.0,467.0,2272.0,454.0,3.9566
-119.84,36.81,18.0,2789.0,378.0,937.0,364.0,7.7062
-122.28,37.51,33.0,4719.0,758.0,1980.0,757.0,6.1064
-117.36,33.2,19.0,1926.0,557.0,1190.0,483.0,1.3269
-119.18,34.16,27.0,1832.0,415.0,1480.0,414.0,3.9643
-122.44,37.78,39.0,1181.0,310.0,901.0,281.0,1.4866
-119.02,36.06,41.0,2279.0,538.0,1908.0,511.0,1.3952
-118.35,34.04,36.0,1956.0,601.0,1672.0,546.0,1.8685
-118.42,34.0,14.0,3771.0,1180.0,2355.0,978.0,3.1603
-121.97,37.28,27.0,2427.0,403.0,1301.0,438.0,5.0385
-122.44,37.79,52.0,2083.0,491.0,1224.0,483.0,4.0882
-118.02,33.82,19.0,2485.0,437.0,1286.0,431.0,4.7466
-121.43,36.5,14.0,1835.0,468.0,1867.0,461.0,2.3879
-121.82,37.31,15.0,1504.0,294.0,1267.0,291.0,5.5145
-118.1,33.84,36.0,2572.0,421.0,1318.0,434.0,5.1836
-116.99,32.78,29.0,1114.0,163.0,385.0,154.0,5.4333
-118.1,33.81,36.0,1111.0,184.0,444.0,177.0,3.7031
-119.33,36.21,38.0,3115.0,622.0,1238.0,606.0,2.6083
-116.95,32.79,19.0,11391.0,3093.0,7178.0,2905.0,2.0326
-117.39,34.38,4.0,7151.0,1295.0,3527.0,1170.0,3.5696
-117.14,32.79,35.0,3578.0,582.0,1568.0,553.0,4.7813
-118.32,34.08,52.0,2370.0,473.0,1053.0,434.0,4.1429
-117.02,32.81,26.0,1998.0,301.0,874.0,305.0,5.4544
-121.22,38.04,42.0,343.0,50.0,116.0,49.0,5.5376
-121.82,38.36,26.0,1974.0,364.0,1002.0,362.0,3.3036
-118.01,33.97,36.0,1451.0,224.0,608.0,246.0,6.0648
-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,5.2849
-118.68,34.33,45.0,121.0,25.0,67.0,27.0,2.9821
-117.07,33.15,15.0,2994.0,522.0,1231.0,503.0,3.2024
-118.14,33.94,31.0,2841.0,774.0,1612.0,708.0,2.9205
-116.95,33.78,24.0,3409.0,804.0,1939.0,739.0,1.7303
-117.25,34.49,4.0,2372.0,361.0,1017.0,322.0,5.1112
-117.92,33.64,24.0,2539.0,695.0,1623.0,611.0,3.0708
-118.49,34.25,30.0,2871.0,470.0,1335.0,458.0,5.0232
-122.31,40.45,25.0,2596.0,557.0,1536.0,549.0,2.0221
-119.77,36.77,38.0,3065.0,658.0,1441.0,625.0,2.0564
-118.1,33.86,21.0,3052.0,624.0,1588.0,568.0,4.3397
-122.33,37.53,25.0,1729.0,383.0,769.0,352.0,4.0417
-118.13,34.11,45.0,1780.0,289.0,755.0,328.0,4.825
-117.83,33.65,8.0,2149.0,426.0,950.0,399.0,4.1103
-121.95,37.39,24.0,5230.0,934.0,3795.0,970.0,5.4228
-117.82,33.73,27.0,1270.0,258.0,809.0,264.0,5.0162
-121.5,38.5,29.0,2049.0,330.0,787.0,309.0,3.7414
-118.32,34.12,52.0,3410.0,800.0,1218.0,783.0,4.15
-122.48,37.67,31.0,2609.0,433.0,1746.0,464.0,5.1054
-118.29,34.07,19.0,3013.0,1118.0,2465.0,1008.0,2.5386
-122.34,37.93,30.0,2515.0,481.0,1327.0,428.0,2.1287
-119.67,36.8,9.0,3712.0,508.0,1632.0,474.0,6.011
-117.03,34.91,27.0,2718.0,583.0,1472.0,509.0,2.825
-118.23,34.18,47.0,1853.0,345.0,757.0,310.0,3.6875
-122.03,37.35,16.0,1156.0,198.0,455.0,216.0,7.2779
-122.24,37.73,21.0,7031.0,1249.0,2930.0,1235.0,4.5213
-122.23,38.17,45.0,350.0,66.0,225.0,72.0,1.8942
-118.22,33.96,35.0,1437.0,474.0,2113.0,484.0,2.6179
-117.08,32.74,26.0,2359.0,622.0,2067.0,581.0,1.8103
-118.36,33.86,37.0,1249.0,218.0,583.0,214.0,5.7422
-121.89,37.67,19.0,2034.0,288.0,852.0,295.0,6.5285
-122.52,38.27,18.0,2405.0,390.0,872.0,367.0,5.2155
-121.37,38.42,18.0,2643.0,502.0,1755.0,541.0,3.3281
-121.6,39.8,10.0,1742.0,307.0,721.0,312.0,2.4537
-121.7,36.77,21.0,2294.0,478.0,1306.0,430.0,3.0347
-118.09,34.12,38.0,2638.0,432.0,1284.0,433.0,5.4536
-119.61,36.94,14.0,863.0,151.0,315.0,135.0,4.2679
-117.26,32.95,15.0,1036.0,149.0,395.0,157.0,5.8343
-117.82,33.67,15.0,1010.0,274.0,649.0,261.0,2.5197
-121.86,37.4,21.0,1386.0,260.0,946.0,257.0,6.5226
-121.47,38.51,52.0,20.0,4.0,74.0,9.0,3.625
-118.33,34.05,48.0,2405.0,527.0,1868.0,502.0,3.375
-117.96,34.03,35.0,1623.0,331.0,1462.0,312.0,3.9803
-117.11,33.15,14.0,8374.0,1407.0,2916.0,1295.0,4.7019
-122.23,37.75,50.0,1542.0,289.0,654.0,268.0,3.9632
-119.2,36.3,32.0,1355.0,363.0,1427.0,384.0,1.3444
-120.92,38.86,11.0,1720.0,345.0,850.0,326.0,3.2027
-119.79,34.43,26.0,3611.0,563.0,2089.0,540.0,5.1615
-117.25,33.12,8.0,8552.0,1437.0,3335.0,1323.0,5.311
-119.05,36.09,9.0,3297.0,568.0,1749.0,568.0,4.0217
-116.33,33.75,5.0,19107.0,3923.0,2880.0,1376.0,4.036
-118.29,33.75,27.0,1650.0,443.0,1359.0,386.0,2.5795
-117.24,32.79,18.0,1741.0,602.0,508.0,283.0,3.2625
-118.27,34.17,52.0,2287.0,295.0,829.0,296.0,7.8383
-117.84,33.77,26.0,3350.0,581.0,1314.0,550.0,3.5195
-118.37,36.19,10.0,443.0,111.0,48.0,21.0,3.125
-118.3,33.82,25.0,2659.0,765.0,2629.0,726.0,2.6368
-122.2,37.43,22.0,3294.0,744.0,1337.0,655.0,5.2391
-121.29,37.89,26.0,161.0,27.0,1542.0,30.0,5.7485
-121.89,37.49,9.0,4909.0,577.0,1981.0,591.0,9.7194
-118.38,33.82,38.0,1318.0,237.0,547.0,225.0,6.0308
-117.0,32.8,33.0,1816.0,325.0,768.0,316.0,4.5662
-119.8,36.29,7.0,479.0,84.0,327.0,103.0,5.1728
-121.02,37.48,26.0,467.0,93.0,244.0,83.0,4.1346
-116.97,33.93,29.0,2793.0,722.0,1583.0,626.0,1.424
-118.52,34.4,5.0,7748.0,1557.0,4768.0,1393.0,5.305
-119.56,36.53,19.0,2746.0,495.0,1670.0,518.0,3.2019
-117.99,33.85,34.0,1948.0,306.0,957.0,304.0,4.9777
-117.84,34.0,26.0,797.0,117.0,383.0,114.0,6.8758
-118.17,33.86,40.0,1301.0,342.0,954.0,336.0,2.3804
-118.35,34.06,48.0,3551.0,826.0,1601.0,827.0,3.2279
-122.07,37.4,15.0,2940.0,910.0,943.0,711.0,4.359
-117.84,33.76,16.0,238.0,51.0,93.0,50.0,5.375
-118.85,34.14,24.0,1999.0,244.0,759.0,247.0,8.7657
-122.42,37.73,52.0,3230.0,654.0,1765.0,611.0,3.3333
-117.21,32.8,19.0,786.0,282.0,525.0,229.0,1.7273
-118.85,35.23,26.0,1639.0,352.0,1222.0,395.0,1.7656
-118.23,34.09,49.0,1638.0,456.0,1500.0,430.0,2.6923
-117.99,33.93,33.0,2299.0,431.0,1049.0,447.0,3.6458
-118.38,34.04,31.0,2846.0,727.0,2120.0,672.0,2.7226
-118.21,34.04,36.0,1825.0,479.0,2097.0,480.0,2.1862
-121.56,37.0,20.0,3976.0,953.0,3866.0,950.0,2.5387
-122.48,37.76,52.0,1845.0,336.0,1015.0,337.0,4.1397
-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132
-117.61,33.67,3.0,4541.0,720.0,1600.0,583.0,6.8004
-118.09,33.89,42.0,1150.0,215.0,708.0,204.0,3.6875
-121.87,39.75,22.0,1707.0,296.0,822.0,297.0,3.6625
-118.23,34.18,43.0,1708.0,280.0,768.0,276.0,6.207
-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942
-118.38,34.07,48.0,2799.0,596.0,1235.0,561.0,4.4896
-121.94,37.34,42.0,2174.0,420.0,1304.0,464.0,3.1429
-116.48,33.79,14.0,9425.0,2020.0,1711.0,1000.0,2.6298
-118.49,34.04,48.0,2381.0,345.0,859.0,306.0,8.0257
-121.48,38.57,47.0,2438.0,804.0,1148.0,747.0,1.4301
-119.12,35.85,37.0,736.0,166.0,564.0,138.0,2.4167
-121.64,37.14,14.0,5487.0,1024.0,2823.0,979.0,4.175
-122.13,37.75,30.0,414.0,54.0,137.0,50.0,4.975
-117.67,34.04,13.0,1543.0,383.0,776.0,358.0,3.0598
-117.89,34.1,35.0,3185.0,544.0,1858.0,564.0,3.8304
-118.18,33.92,32.0,2035.0,519.0,2282.0,480.0,3.2734
-117.31,33.24,6.0,1580.0,288.0,792.0,265.0,4.0469
-122.21,37.79,35.0,1745.0,409.0,1143.0,386.0,2.875
-118.1,34.01,29.0,2077.0,564.0,2087.0,543.0,2.66
-117.0,33.29,17.0,2073.0,313.0,573.0,221.0,8.2531
-121.75,37.29,15.0,1486.0,310.0,455.0,296.0,4.3365
-116.57,34.0,20.0,260.0,67.0,69.0,50.0,3.5208
-118.21,33.81,45.0,1816.0,398.0,1524.0,388.0,3.8586
-118.3,34.17,16.0,1353.0,398.0,1211.0,357.0,3.1551
-118.38,33.79,32.0,10445.0,1620.0,4474.0,1576.0,7.7042
-122.08,37.38,25.0,830.0,228.0,368.0,174.0,3.3917
-122.25,37.82,52.0,2474.0,403.0,1104.0,398.0,5.883
-118.19,33.92,36.0,1356.0,314.0,1469.0,300.0,2.0785
-121.75,36.95,27.0,1580.0,303.0,1066.0,306.0,4.7071
-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224
-117.64,34.08,33.0,1987.0,455.0,1369.0,475.0,2.4464
-117.06,32.67,29.0,4047.0,754.0,2353.0,730.0,4.0505
-122.67,38.33,4.0,8072.0,1606.0,4323.0,1475.0,3.9518
-122.0,36.97,39.0,2702.0,646.0,1136.0,491.0,2.8941
-119.42,35.4,24.0,2585.0,480.0,1442.0,424.0,2.8452
-118.15,33.76,36.0,2916.0,785.0,1183.0,749.0,3.5985
-120.68,35.5,19.0,3369.0,673.0,1834.0,646.0,3.7672
-118.35,33.95,45.0,1076.0,213.0,781.0,238.0,3.95
-122.73,38.43,15.0,3265.0,690.0,1629.0,629.0,3.7132
-120.78,38.74,28.0,4236.0,877.0,2008.0,881.0,2.1603
-121.46,38.57,52.0,1625.0,419.0,614.0,383.0,2.0549
-117.39,33.95,35.0,1599.0,284.0,721.0,287.0,4.125
-118.16,33.97,23.0,1516.0,457.0,1977.0,435.0,2.3068
-119.38,36.55,31.0,2342.0,439.0,1411.0,465.0,3.017
-115.98,33.32,8.0,240.0,46.0,63.0,24.0,1.4688
-121.97,38.34,11.0,1500.0,319.0,899.0,304.0,4.5568
-118.3,34.07,18.0,3759.0,1621.0,3296.0,1462.0,2.2708
-117.82,33.68,3.0,7105.0,1459.0,3068.0,1241.0,6.1395
-117.85,33.74,26.0,2589.0,1003.0,5756.0,983.0,2.1992
-121.38,38.68,35.0,1643.0,298.0,831.0,305.0,4.0673
-122.5,37.76,52.0,2018.0,422.0,1142.0,463.0,3.7083
-121.84,39.73,52.0,677.0,152.0,379.0,154.0,1.6797
-121.77,38.67,45.0,2438.0,462.0,1415.0,510.0,2.8351
-118.51,34.28,34.0,3580.0,565.0,1694.0,524.0,5.4065
-118.22,34.04,43.0,798.0,308.0,1417.0,325.0,1.4189
-117.15,32.92,16.0,1972.0,402.0,1377.0,413.0,4.4615
-118.04,33.9,36.0,15.0,5.0,15.0,6.0,0.4999
-122.24,37.81,52.0,2026.0,482.0,709.0,456.0,3.2727
-117.64,33.65,4.0,6842.0,1512.0,3256.0,1439.0,5.4132
-122.27,37.77,23.0,5679.0,1270.0,2690.0,1151.0,4.7695
-119.09,34.35,20.0,4725.0,881.0,2823.0,869.0,4.0122
-118.32,33.98,49.0,1412.0,333.0,901.0,328.0,1.7067
-117.3,34.1,44.0,589.0,130.0,504.0,137.0,1.775
-117.24,32.8,28.0,1072.0,331.0,692.0,321.0,2.1357
-118.3,33.79,21.0,1068.0,283.0,1180.0,274.0,2.5
-122.43,37.8,52.0,2802.0,622.0,954.0,572.0,4.5399
-121.59,39.14,41.0,1492.0,350.0,804.0,353.0,1.684
-117.98,34.02,33.0,3512.0,632.0,1971.0,598.0,4.4653
-120.07,36.96,32.0,1268.0,283.0,549.0,273.0,1.4511
-118.5,34.2,18.0,4249.0,933.0,2047.0,909.0,4.1304
-117.16,32.81,35.0,1213.0,200.0,532.0,181.0,3.6806
-121.62,39.5,18.0,2105.0,416.0,974.0,385.0,1.6346
-122.04,38.28,25.0,3304.0,493.0,1464.0,488.0,5.2527
-117.8,33.66,16.0,2542.0,498.0,1022.0,494.0,4.0
-119.7,36.81,32.0,2623.0,528.0,1570.0,492.0,2.7159
-121.78,38.68,43.0,3766.0,847.0,1855.0,817.0,2.3468
-121.44,38.55,46.0,1698.0,383.0,726.0,386.0,2.9821
-118.4,34.05,43.0,1028.0,145.0,394.0,149.0,10.4519
-118.0,34.14,39.0,1302.0,303.0,800.0,291.0,3.2723
-118.0,33.9,35.0,1942.0,332.0,1127.0,325.0,4.5144
-122.69,38.45,36.0,1943.0,337.0,711.0,318.0,3.9191
-124.27,40.69,36.0,2349.0,528.0,1194.0,465.0,2.5179
-120.44,34.94,24.0,2481.0,476.0,1101.0,474.0,3.1576
-117.07,32.56,9.0,3648.0,895.0,3293.0,840.0,3.0992
-119.7,34.4,25.0,1858.0,493.0,865.0,460.0,3.0938
-117.93,33.73,27.0,3662.0,834.0,3009.0,743.0,3.9816
-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675
-117.06,32.57,18.0,1384.0,311.0,1429.0,287.0,1.3362
-118.58,34.21,24.0,2642.0,696.0,1649.0,633.0,3.0187
-118.4,34.24,35.0,2552.0,545.0,1850.0,503.0,4.775
-118.2,34.11,36.0,1441.0,534.0,1809.0,500.0,2.1793
-122.08,37.71,35.0,2211.0,350.0,1004.0,365.0,5.4639
-122.02,38.38,16.0,808.0,137.0,371.0,145.0,6.0767
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933
-117.07,33.03,15.0,1095.0,158.0,361.0,176.0,6.8099
-118.34,33.95,33.0,1923.0,459.0,1412.0,361.0,5.4359
-118.39,33.99,43.0,612.0,135.0,402.0,142.0,5.1322
-118.4,34.25,13.0,1872.0,497.0,1927.0,432.0,2.2019
-121.48,38.62,23.0,7709.0,1279.0,4147.0,1262.0,3.8272
-117.25,32.86,27.0,2530.0,469.0,594.0,326.0,7.2821
-121.81,37.36,20.0,3189.0,420.0,1234.0,389.0,7.5813
-122.82,38.39,22.0,1288.0,243.0,593.0,220.0,3.625
-117.98,34.08,17.0,3640.0,830.0,3537.0,807.0,3.4784
-118.93,34.36,33.0,1775.0,309.0,1071.0,296.0,4.6607
-122.43,37.73,52.0,1494.0,306.0,1463.0,360.0,3.1786
-117.35,33.98,31.0,4163.0,1242.0,3928.0,1076.0,1.6943
-117.17,33.28,16.0,1921.0,312.0,862.0,280.0,5.1786
-118.14,34.15,52.0,407.0,160.0,227.0,148.0,1.5156
-122.39,40.57,38.0,855.0,172.0,468.0,150.0,1.4091
-117.82,33.66,24.0,4227.0,641.0,1605.0,589.0,6.4238
-118.18,33.89,25.0,5896.0,1464.0,4149.0,1362.0,2.6742
-119.03,36.07,26.0,3210.0,646.0,1908.0,642.0,2.4167
-120.27,37.12,42.0,1142.0,236.0,597.0,210.0,1.7279
-121.1,38.94,42.0,410.0,117.0,706.0,112.0,1.0179
-117.14,33.23,11.0,4068.0,829.0,918.0,500.0,3.1272
-117.06,33.13,12.0,8742.0,2114.0,4854.0,1957.0,2.8015
-117.46,33.92,21.0,713.0,142.0,476.0,142.0,3.5208
-121.26,37.96,35.0,1511.0,316.0,892.0,304.0,1.7898
-118.06,34.11,39.0,2603.0,547.0,1196.0,487.0,3.0854
-117.16,32.75,23.0,2474.0,594.0,1107.0,536.0,2.9705
-122.43,37.72,52.0,3351.0,719.0,2101.0,706.0,3.0107
-122.27,37.87,30.0,1465.0,439.0,862.0,425.0,1.7778
-117.96,33.8,30.0,729.0,131.0,488.0,139.0,4.7667
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15
-121.28,38.6,17.0,1671.0,378.0,848.0,351.0,3.1194
-117.0,32.73,17.0,6050.0,1143.0,3424.0,1131.0,3.7647
-122.28,37.82,52.0,1170.0,235.0,701.0,233.0,1.6098
-118.43,34.3,28.0,271.0,61.0,246.0,62.0,1.7062
-121.59,39.75,20.0,908.0,206.0,481.0,211.0,2.2
-120.24,39.67,40.0,690.0,129.0,305.0,110.0,2.3625
-117.05,32.57,22.0,2857.0,516.0,2412.0,496.0,4.7337
-117.55,34.0,17.0,3583.0,700.0,1587.0,719.0,2.6979
-118.18,34.05,41.0,616.0,196.0,814.0,180.0,3.3333
-119.64,36.82,14.0,4872.0,656.0,2085.0,617.0,5.6739
-118.3,34.1,37.0,5305.0,1980.0,3895.0,1874.0,2.0672
-118.06,34.1,38.0,1960.0,330.0,874.0,308.0,4.8594
-118.19,33.78,29.0,1170.0,369.0,1398.0,373.0,2.2543
-118.62,34.22,34.0,2633.0,471.0,1313.0,428.0,4.0909
-118.48,34.04,47.0,1956.0,277.0,724.0,277.0,8.9616
-118.09,33.77,26.0,5359.0,1508.0,1829.0,1393.0,1.7675
-122.05,37.33,21.0,2052.0,346.0,933.0,351.0,5.3167
-118.48,34.19,36.0,2058.0,423.0,1132.0,423.0,3.8833
-115.57,32.78,29.0,2321.0,367.0,1173.0,360.0,4.0375
-119.81,36.83,10.0,5780.0,922.0,2712.0,883.0,5.6445
-122.16,37.75,46.0,954.0,161.0,429.0,154.0,2.925
-118.01,34.08,35.0,1852.0,358.0,1414.0,347.0,4.275
-121.2,37.8,28.0,3264.0,576.0,1512.0,567.0,3.7546
-120.59,37.39,16.0,4717.0,1119.0,3589.0,1017.0,2.1061
-121.86,37.0,16.0,8638.0,1392.0,3706.0,1251.0,5.503
-122.21,37.8,48.0,1321.0,263.0,506.0,252.0,4.0977
-121.27,38.13,40.0,2402.0,509.0,1197.0,486.0,2.1771
-119.67,34.38,28.0,1814.0,526.0,849.0,420.0,3.1625
-121.85,37.38,12.0,12980.0,2568.0,8190.0,2515.0,5.2415
-119.29,36.32,35.0,1898.0,481.0,1123.0,433.0,1.1419
-121.28,38.77,6.0,3819.0,550.0,1738.0,587.0,5.8718
-117.88,33.85,18.0,2705.0,713.0,2726.0,674.0,2.7759
-118.14,33.97,31.0,1161.0,267.0,1175.0,282.0,3.0114
-120.51,37.32,13.0,2109.0,477.0,1108.0,466.0,2.3099
-121.81,37.31,15.0,1898.0,395.0,1527.0,381.0,4.4792
-117.25,32.73,39.0,1688.0,256.0,635.0,272.0,4.5938
-118.3,33.74,40.0,1896.0,416.0,950.0,383.0,2.425
-121.62,39.13,41.0,1147.0,243.0,583.0,239.0,2.2431
-117.09,32.64,38.0,2095.0,536.0,1240.0,550.0,2.7218
-117.04,32.98,16.0,1332.0,196.0,640.0,193.0,6.0226
-120.44,34.93,16.0,2098.0,558.0,1252.0,492.0,2.1509
-118.31,34.26,36.0,1882.0,453.0,1005.0,409.0,3.8
-122.26,38.04,41.0,2512.0,539.0,1179.0,480.0,2.694
-122.43,37.75,52.0,2459.0,507.0,1012.0,475.0,4.0568
-118.18,34.08,33.0,1369.0,408.0,1475.0,377.0,2.3281
-117.94,34.06,34.0,1921.0,422.0,1230.0,447.0,3.6648
-117.81,34.12,23.0,7063.0,1176.0,3100.0,1112.0,4.8229
-122.29,38.28,38.0,2308.0,425.0,1272.0,406.0,3.6083
-119.0,36.05,24.0,3208.0,691.0,1986.0,662.0,1.5506
-122.85,38.37,16.0,1762.0,293.0,810.0,297.0,4.4437
-118.39,34.15,29.0,917.0,181.0,379.0,183.0,3.4612
-117.18,34.07,14.0,1258.0,245.0,752.0,264.0,3.3924
-118.33,34.03,33.0,2314.0,624.0,1714.0,582.0,1.7377
-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,5.5292
-118.26,33.88,39.0,1756.0,320.0,1055.0,322.0,3.2375
-120.45,34.94,26.0,1058.0,232.0,891.0,243.0,3.6422
-122.66,39.02,16.0,3715.0,810.0,943.0,510.0,1.7446
-119.76,36.81,19.0,4643.0,1429.0,4638.0,1335.0,1.2716
-123.15,38.94,22.0,2163.0,436.0,1048.0,358.0,2.7171
-120.38,36.76,25.0,991.0,272.0,941.0,262.0,1.8125
-117.81,33.68,4.0,1545.0,304.0,788.0,296.0,4.5469
-121.3,38.25,27.0,2475.0,548.0,1703.0,517.0,2.5727
-119.82,36.72,25.0,2581.0,528.0,1642.0,509.0,1.6435
-117.12,34.1,40.0,96.0,14.0,46.0,14.0,3.2708
-122.25,37.81,39.0,854.0,242.0,389.0,228.0,3.125
-118.46,34.25,32.0,2217.0,422.0,1064.0,427.0,3.6989
-122.4,37.6,52.0,1380.0,203.0,530.0,210.0,6.221
-118.34,34.19,48.0,814.0,165.0,490.0,176.0,3.1406
-121.01,37.37,41.0,1045.0,233.0,632.0,230.0,2.3583
-119.35,36.2,29.0,1938.0,404.0,1487.0,414.0,1.7462
-118.52,34.36,5.0,4222.0,712.0,2024.0,646.0,5.8703
-115.56,32.96,21.0,2164.0,480.0,1164.0,421.0,3.8177
-118.35,34.22,19.0,9259.0,1653.0,3963.0,1595.0,5.997
-119.85,36.78,8.0,3096.0,684.0,1454.0,545.0,2.7857
